round,driver,market,vwap_yes,vwap_no,n_trades,volume,price_std,grid_pos,team,finish_pos,outcome,base_rate,edge_yes,edge_no
18,BEA,podium,0.04176100628930817,0.9582389937106919,3,318,0.011547005383792516,9,Haas F1 Team,9,0,0.016,-0.02576100628930817,0.025761006289308108
18,BEA,winner,1.0,99.0,2,233,0.0,9,Haas F1 Team,9,0,0.008,-0.992,-98.008
18,BOR,podium,0.029999999999999995,0.97,1,15,0.0,14,Kick Sauber,17,0,0.0,-0.029999999999999995,0.030000000000000027
18,BOR,winner,1.0,99.0,5,395,0.0,14,Kick Sauber,17,0,0.0,-1.0,-98.0
18,COL,winner,1.0,99.0,1,187,0.0,16,Alpine,16,0,0.0,-1.0,-98.0
18,GAS,podium,0.020000000000000004,0.9800000000000001,2,116,0.0,18,Alpine,19,0,0.0,-0.020000000000000004,0.019999999999999907
18,GAS,winner,1.0,99.0,1,46,0.0,18,Alpine,19,0,0.0,-1.0,-98.0
18,HAD,podium,0.04539293849658315,0.9546070615034167,31,3512,0.007288228836273769,8,Racing Bulls,11,0,0.024,-0.02139293849658315,0.021392938496583302
18,HAD,winner,1.0,99.0,4,526,0.0,8,Racing Bulls,11,0,0.008,-0.992,-98.008
18,HAM,podium,0.04793418828909434,0.9520658117109057,92,20118,0.0110443660740679,6,Ferrari,8,0,0.12,0.07206581171090565,-0.07206581171090565
18,HAM,winner,0.3299680827646929,31.864947171472586,79,18172,0.35304531321635074,6,Ferrari,8,0,0.032,-0.2979680827646929,-30.896947171472586
18,HUL,podium,0.03,0.97,3,177,0.0,11,Kick Sauber,20,0,0.016,-0.013999999999999999,0.014000000000000012
18,HUL,winner,1.0,99.0,4,382,0.0,11,Kick Sauber,20,0,0.008,-0.992,-98.008
18,LAW,podium,0.03,0.97,1,50,0.0,12,Racing Bulls,15,0,0.008,-0.022,0.02200000000000002
18,LAW,winner,1.0,99.0,2,210,0.0,12,Racing Bulls,15,0,0.008,-0.992,-98.008
18,LEC,podium,0.05996239382740062,0.9400376061725993,81,15423,0.008245836959368879,7,Ferrari,6,0,0.073,0.013037606172599372,-0.013037606172599303
18,LEC,winner,0.9722857142857143,96.19914285714286,24,7000,0.19800042087497355,7,Ferrari,6,0,0.008,-0.9642857142857143,-95.20714285714286
18,NOR,podium,0.4119225399451884,0.5880774600548115,173,19339,0.05601817585701651,5,McLaren,3,1,0.192,-0.2199225399451884,0.2199225399451885
18,NOR,winner,0.04994793740238263,0.9500520625976173,358,65306,0.009489249219118003,5,McLaren,3,0,0.016,-0.03394793740238263,0.033947937402382666
18,OCO,podium,0.035679999999999996,2.54832,3,125,0.5658032638058332,17,Haas F1 Team,18,0,0.0,-0.035679999999999996,-1.54832
18,OCO,winner,1.0,99.0,3,373,0.0,17,Haas F1 Team,18,0,0.0,-1.0,-98.0
18,PIA,podium,0.6945179464762737,0.3054820535237263,187,20589,0.016835497025460847,3,McLaren,4,0,0.536,-0.1585179464762737,0.15851794647627365
18,PIA,winner,0.15594992323522688,0.8440500767647731,554,61226,0.013789697728494518,3,McLaren,4,0,0.12,-0.03594992323522689,0.035949923235226944
18,RUS,podium,0.7619621993127147,0.23803780068728522,187,14550,0.01520639821274472,1,Mercedes,1,1,0.8,0.03803780068728535,-0.03803780068728527
18,RUS,winner,0.3664664476771469,0.633533552322853,454,49013,0.014400730630134077,1,Mercedes,1,1,0.496,0.12953355232285307,-0.12953355232285302
18,SAI,podium,0.21802000000000002,19.98798,7,500,0.36727438814934565,20,Williams,10,0,0.0,-0.21802000000000002,-18.98798
18,SAI,winner,1.0,99.0,4,311,0.0,20,Williams,10,0,0.0,-1.0,-98.0
18,STR,podium,0.295625,28.548125,2,32,0.6929646455628166,15,Aston Martin,13,0,0.008,-0.287625,-27.556124999999998
18,STR,winner,1.0,99.0,2,243,0.0,15,Aston Martin,13,0,0.0,-1.0,-98.0
18,TSU,podium,0.030000000000000002,0.97,4,87,0.0,13,Red Bull Racing,12,0,0.008,-0.022000000000000002,0.02200000000000002
18,TSU,winner,1.0,99.0,4,559,0.0,13,Red Bull Racing,12,0,0.0,-1.0,-98.0
18,VER,podium,0.7948027636908208,0.2051972363091794,264,29381,0.03384967071327526,2,Red Bull Racing,2,1,0.72,-0.07480276369082084,0.07480276369082062
18,VER,winner,0.443107516722724,0.556892483277276,1339,132305,0.01112426078895562,2,Red Bull Racing,2,0,0.24,-0.20310751672272404,0.20310751672272398
19,ALB,podium,0.04,0.96,2,2,0.0,19,Williams,14,0,0.0,-0.04,0.040000000000000036
19,ALB,winner,1.0,99.0,8,1310,0.0,19,Williams,14,0,0.0,-1.0,-98.0
19,ALO,podium,0.06912,3.30688,7,125,0.3583028779970269,10,Aston Martin,10,0,0.04,-0.02912,-2.34688
19,ALO,winner,1.0,99.0,5,513,0.0,10,Aston Martin,10,0,0.024,-0.976,-98.024
19,ANT,podium,0.053426966292134837,0.946573033707865,26,1958,0.011922828781536964,7,Mercedes,13,0,0.073,0.01957303370786516,-0.019573033707865006
19,ANT,winner,1.0,99.0,16,9154,0.0,7,Mercedes,13,0,0.008,-0.992,-98.008
19,BEA,podium,0.7177249175694773,70.23046161092793,14,4246,0.2570072902715938,8,Haas F1 Team,9,0,0.024,-0.6937249175694773,-69.25446161092793
19,BEA,winner,1.0,99.0,8,1595,0.0,8,Haas F1 Team,9,0,0.008,-0.992,-98.008
19,BOR,podium,1.0,99.0,2,47,0.0,16,Kick Sauber,18,0,0.0,-1.0,-98.0
19,BOR,winner,1.0,99.0,4,374,0.0,16,Kick Sauber,18,0,0.0,-1.0,-98.0
19,COL,podium,1.0,99.0,2,47,0.0,15,Alpine,17,0,0.008,-0.992,-98.008
19,COL,winner,1.0,99.0,3,187,0.0,15,Alpine,17,0,0.0,-1.0,-98.0
19,GAS,podium,1.0,99.0,2,47,0.0,14,Alpine,19,0,0.0,-1.0,-98.0
19,GAS,winner,1.0,99.0,4,654,0.0,14,Alpine,19,0,0.0,-1.0,-98.0
19,HAD,podium,0.09032258064516129,0.9096774193548387,5,62,0.029495762407505254,20,Racing Bulls,16,0,0.0,-0.09032258064516129,0.0903225806451613
19,HAD,winner,1.0,99.0,3,187,0.0,20,Racing Bulls,16,0,0.0,-1.0,-98.0
19,HAM,podium,0.15726298237255837,0.8427370176274415,153,16792,0.02667891875399663,5,Ferrari,4,0,0.192,0.034737017627441635,-0.03473701762744141
19,HAM,winner,0.40850235429114073,39.838164048589405,77,25273,0.4514760481017452,5,Ferrari,4,0,0.016,-0.3925023542911407,-38.8541640485894
19,HUL,podium,0.036515151515151514,0.9634848484848483,9,528,0.012692955176439848,11,Kick Sauber,8,0,0.016,-0.020515151515151514,0.02051515151515171
19,HUL,winner,1.0,99.0,7,1763,0.0,11,Kick Sauber,8,0,0.008,-0.992,-98.008
19,LAW,podium,0.04818181818181819,0.9518181818181817,3,11,0.005773502691896259,12,Racing Bulls,11,0,0.008,-0.04018181818181819,0.04018181818181832
19,LAW,winner,1.0,99.0,5,934,0.0,12,Racing Bulls,11,0,0.008,-0.992,-98.008
19,LEC,podium,0.4294950287807431,0.570504971219257,144,7644,0.05504567397876262,3,Ferrari,3,1,0.536,0.10650497121925695,-0.10650497121925706
19,LEC,winner,0.04102110828074397,0.958978891719256,224,78121,0.015692367583776803,3,Ferrari,3,0,0.12,0.07897889171925603,-0.07897889171925598
19,NOR,podium,0.8465293912639406,0.15347060873605947,144,17216,0.030115598959663738,2,McLaren,2,1,0.72,-0.12652939126394058,0.12652939126394055
19,NOR,winner,0.3003714958930655,0.6996285041069344,375,45411,0.01738083440559116,2,McLaren,2,0,0.24,-0.06037149589306551,0.06037149589306556
19,OCO,podium,1.0,99.0,2,47,0.0,17,Haas F1 Team,15,0,0.0,-1.0,-98.0
19,OCO,winner,1.0,99.0,5,841,0.0,17,Haas F1 Team,15,0,0.0,-1.0,-98.0
19,PIA,podium,0.40278571190785317,0.5972142880921469,252,30039,0.06797878741084314,6,McLaren,5,0,0.12,-0.2827857119078532,0.28278571190785307
19,PIA,winner,0.05032605230608367,0.9496739476939163,317,78423,0.008900883761818528,6,McLaren,5,0,0.032,-0.018326052306083668,0.01832605230608364
19,RUS,podium,0.4982857391986746,0.5017142608013254,245,22937,0.04216863023280388,4,Mercedes,6,0,0.352,-0.1462857391986746,0.1462857391986746
19,RUS,winner,0.04647695219052379,0.9535230478094762,171,28007,0.008320216715443803,4,Mercedes,6,0,0.04,-0.006476952190523792,0.006476952190523799
19,SAI,podium,0.050749794012633895,0.9492502059873662,41,3641,0.02037154878746336,9,Williams,20,0,0.016,-0.034749794012633894,0.03474979401263378
19,SAI,winner,1.0,99.0,16,8299,0.0,9,Williams,20,0,0.008,-0.992,-98.008
19,STR,podium,1.0,99.0,3,982,0.0,18,Aston Martin,12,0,0.0,-1.0,-98.0
19,STR,winner,1.0,99.0,4,654,0.0,18,Aston Martin,12,0,0.0,-1.0,-98.0
19,TSU,podium,0.05247058823529411,0.947529411764706,5,340,0.028284271247461905,13,Red Bull Racing,7,0,0.008,-0.04447058823529411,0.04447058823529404
19,TSU,winner,1.0,99.0,5,841,0.0,13,Red Bull Racing,7,0,0.0,-1.0,-98.0
19,VER,podium,0.8730686129848229,0.1269313870151771,198,18976,0.030042612748081187,1,Red Bull Racing,1,1,0.8,-0.07306861298482281,0.07306861298482287
19,VER,winner,0.6155971305627396,0.3844028694372603,1191,179408,0.029152679331241,1,Red Bull Racing,1,1,0.496,-0.11959713056273957,0.11959713056273968
20,ALB,podium,1.0,99.0,1,200,0.0,17,Williams,12,0,0.0,-1.0,-98.0
20,ALB,winner,1.0,99.0,4,287,0.0,17,Williams,12,0,0.0,-1.0,-98.0
20,ALO,podium,1.0,99.0,1,200,0.0,14,Aston Martin,18,0,0.0,-1.0,-98.0
20,ALO,winner,1.0,99.0,6,529,0.0,14,Aston Martin,18,0,0.0,-1.0,-98.0
20,ANT,podium,0.058178164768921646,0.9418218352310783,28,2986,0.014620417701167563,6,Mercedes,6,0,0.12,0.06182183523107835,-0.061821835231078315
20,ANT,winner,0.9782825484764542,96.82781163434903,19,3610,0.30899573228945965,6,Mercedes,6,0,0.032,-0.9462825484764542,-95.85981163434903
20,BEA,podium,0.035,0.9650000000000001,5,642,0.013038404810405298,10,Haas F1 Team,4,0,0.04,0.0049999999999999975,-0.0050000000000001155
20,BEA,winner,1.0,99.0,2,188,0.0,10,Haas F1 Team,4,0,0.024,-0.976,-98.024
20,BOR,podium,1.0,99.0,1,200,0.0,16,Kick Sauber,10,0,0.0,-1.0,-98.0
20,BOR,winner,1.0,99.0,2,188,0.0,16,Kick Sauber,10,0,0.0,-1.0,-98.0
20,COL,podium,1.0,99.0,1,200,0.0,20,Alpine,16,0,0.0,-1.0,-98.0
20,COL,winner,1.0,99.0,2,188,0.0,20,Alpine,16,0,0.0,-1.0,-98.0
20,GAS,podium,1.0,99.0,2,2,0.0,18,Alpine,15,0,0.0,-1.0,-98.0
20,GAS,winner,1.0,99.0,2,188,0.0,18,Alpine,15,0,0.0,-1.0,-98.0
20,HAD,podium,0.03250000000000001,0.9674999999999999,6,280,0.01673320053068151,9,Racing Bulls,13,0,0.016,-0.016500000000000008,0.01650000000000007
20,HAD,winner,1.0,99.0,3,328,0.0,9,Racing Bulls,13,0,0.008,-0.992,-98.008
20,HAM,podium,0.4526346407580665,0.5473653592419335,271,16674,0.04271175610540689,3,Ferrari,8,0,0.536,0.08336535924193356,-0.08336535924193356
20,HAM,winner,0.07120194738114602,0.9287980526188541,486,90994,0.018830570530174482,3,Ferrari,8,0,0.12,0.048798052618853976,-0.04879805261885406
20,HUL,podium,0.486876404494382,47.67716853932584,2,445,0.6929646455628166,13,Kick Sauber,19,0,0.008,-0.478876404494382,-46.68516853932584
20,HUL,winner,1.0,99.0,3,187,0.0,13,Kick Sauber,19,0,0.0,-1.0,-98.0
20,LAW,podium,0.9951243781094528,98.51233830845771,2,201,0.6929646455628166,15,Racing Bulls,20,0,0.008,-0.9871243781094527,-97.52033830845771
20,LAW,winner,1.0,99.0,2,188,0.0,15,Racing Bulls,20,0,0.0,-1.0,-98.0
20,LEC,podium,0.696452775775054,0.3035472242249459,219,12483,0.0248818581716037,2,Ferrari,2,1,0.72,0.02354722422494593,-0.023547224224945873
20,LEC,winner,0.16926330041414464,0.8307366995858554,547,50224,0.012055379775420684,2,Ferrari,2,0,0.24,0.07073669958585535,-0.07073669958585538
20,NOR,podium,0.8712850264805008,0.12871497351949926,215,41540,0.01973449060754372,1,McLaren,1,1,0.8,-0.07128502648050072,0.0712850264805007
20,NOR,winner,0.6624305601664343,0.33756943983356574,1059,135549,0.027384307649101446,1,McLaren,1,1,0.496,-0.16643056016643432,0.16643056016643426
20,OCO,podium,1.0,99.0,1,200,0.0,12,Haas F1 Team,9,0,0.008,-0.992,-98.008
20,OCO,winner,1.0,99.0,2,188,0.0,12,Haas F1 Team,9,0,0.008,-0.992,-98.008
20,PIA,podium,0.15260606472667937,0.8473939352733207,180,44124,0.041724317658257466,8,McLaren,5,0,0.024,-0.12860606472667938,0.12860606472667924
20,PIA,winner,0.0354420451244311,1.589599109131403,234,51635,0.3345850630966347,8,McLaren,5,0,0.008,-0.027442045124431103,-0.597599109131403
20,RUS,podium,0.2866912176020884,0.7133087823979115,155,21452,0.021765786830025724,4,Mercedes,7,0,0.352,0.0653087823979116,-0.06530878239791149
20,RUS,winner,0.03827840134270428,1.4892785062414768,155,47665,0.22817158156219458,4,Mercedes,7,0,0.04,0.0017215986572957226,-0.5292785062414769
20,SAI,podium,0.026092921733707513,0.9739070782662925,29,6414,0.015183605366354276,7,Williams,17,0,0.073,0.04690707826629248,-0.04690707826629248
20,SAI,winner,1.0,99.0,12,1911,0.0,7,Williams,17,0,0.008,-0.992,-98.008
20,STR,podium,1.0,99.0,1,200,0.0,19,Aston Martin,14,0,0.0,-1.0,-98.0
20,STR,winner,1.0,99.0,2,188,0.0,19,Aston Martin,14,0,0.0,-1.0,-98.0
20,TSU,podium,0.36086956521739133,35.073913043478264,4,575,0.5658032638058332,11,Red Bull Racing,11,0,0.016,-0.3448695652173913,-34.08991304347826
20,TSU,winner,1.0,99.0,2,188,0.0,11,Red Bull Racing,11,0,0.008,-0.992,-98.008
20,VER,podium,0.5942525022171545,0.4057474977828455,391,31572,0.031093414832257988,5,Red Bull Racing,3,1,0.192,-0.40225250221715453,0.40225250221715453
20,VER,winner,0.13172030319237224,0.8682796968076278,1343,216892,0.014684760224395008,5,Red Bull Racing,3,0,0.016,-0.11572030319237224,0.11572030319237214
21,ALB,winner,1.0,99.0,4,309,0.0,12,Williams,11,0,0.008,-0.992,-98.008
21,ALO,podium,0.9770212765957448,96.64605114190906,7,5123,0.36063436172547797,11,Aston Martin,14,0,0.016,-0.9610212765957448,-95.66205114190906
21,ANT,podium,0.5498594154642988,0.45014058453570105,220,29733,0.03342404634722835,2,Mercedes,2,1,0.72,0.17014058453570113,-0.17014058453570102
21,ANT,winner,0.10050733182936834,0.8994926681706318,209,39008,0.01252729812771161,2,Mercedes,2,0,0.24,0.13949266817063166,-0.13949266817063177
21,BEA,podium,0.04658133333333333,0.9534186666666667,26,1875,0.042239245331253804,8,Haas F1 Team,6,0,0.024,-0.022581333333333328,0.02258133333333323
21,BEA,winner,1.0,99.0,5,1970,0.0,8,Haas F1 Team,6,0,0.008,-0.992,-98.008
21,COL,winner,1.0,99.0,1,935,0.0,18,Alpine,15,0,0.0,-1.0,-98.0
21,GAS,podium,0.04344328238133548,0.9565567176186646,10,1243,0.013498971154211057,9,Alpine,10,0,0.016,-0.027443282381335476,0.02744328238133542
21,GAS,winner,1.0,99.0,1,187,0.0,9,Alpine,10,0,0.008,-0.992,-98.008
21,HAD,podium,0.06325023371766905,0.936749766282331,41,3209,0.009544504228906276,5,Racing Bulls,8,0,0.192,0.12874976628233095,-0.12874976628233092
21,HAD,winner,1.0,99.0,9,3483,0.0,5,Racing Bulls,8,0,0.016,-0.984,-98.016
21,HAM,podium,0.046939252336448606,0.9530607476635515,20,2996,0.010760551736979405,13,Ferrari,18,0,0.008,-0.038939252336448606,0.03893925233644846
21,HAM,winner,1.0,99.0,11,5013,0.0,13,Ferrari,18,0,0.0,-1.0,-98.0
21,HUL,podium,0.9416042881324055,93.15600714688733,6,5317,0.39928686429683613,10,Kick Sauber,9,0,0.04,-0.9016042881324055,-92.19600714688734
21,HUL,winner,1.0,99.0,3,216,0.0,10,Kick Sauber,9,0,0.024,-0.976,-98.024
21,LAW,podium,0.061181102362204726,1.7740269966254216,4,1778,0.47335680692968457,7,Racing Bulls,7,0,0.073,0.01181889763779527,-0.8470269966254216
21,LAW,winner,1.0,99.0,1,30,0.0,7,Racing Bulls,7,0,0.008,-0.992,-98.008
21,LEC,podium,0.47039713652633375,0.5296028634736664,148,11734,0.0335161378258305,3,Ferrari,19,0,0.536,0.06560286347366628,-0.0656028634736664
21,LEC,winner,0.04104422194409679,0.9589557780559033,116,23970,0.008237479709475344,3,Ferrari,19,0,0.12,0.0789557780559032,-0.07895577805590326
21,NOR,podium,0.8870799171842652,0.11292008281573498,149,24150,0.022391484090337154,1,McLaren,1,1,0.8,-0.08707991718426511,0.08707991718426497
21,NOR,winner,0.7181448997384481,0.2818551002615519,493,114700,0.01883245049488628,1,McLaren,1,1,0.496,-0.2221448997384481,0.2221448997384481
21,PIA,podium,0.6836961465982196,0.3163038534017805,149,15389,0.037541560499503634,4,McLaren,5,0,0.352,-0.33169614659821967,0.3316961465982195
21,PIA,winner,0.10268083908207798,0.8973191609179222,230,35515,0.010982233611509937,4,McLaren,5,0,0.04,-0.06268083908207797,0.06268083908207778
21,RUS,podium,0.20942757111597374,0.7905724288840263,129,11425,0.0339466350469049,6,Mercedes,4,0,0.12,-0.08942757111597374,0.08942757111597366
21,RUS,winner,0.24897333963470572,23.676994801367766,72,35971,0.22429998915073612,6,Mercedes,4,0,0.032,-0.21697333963470572,-22.708994801367766
21,SAI,podium,0.035424836601307186,0.9645751633986928,3,153,0.010000000000000002,15,Williams,13,0,0.008,-0.027424836601307186,0.027424836601307234
21,STR,podium,0.16631578947368422,13.860000000000001,3,38,0.5542562584220407,14,Aston Martin,16,0,0.0,-0.16631578947368422,-12.860000000000001
21,TSU,winner,1.0,99.0,1,93,0.0,19,Red Bull Racing,17,0,0.0,-1.0,-98.0
21,VER,podium,0.13569726020651052,0.8643027397934895,334,60917,0.02618605853803825,16,Red Bull Racing,3,1,0.0,-0.13569726020651052,0.13569726020651052
21,VER,winner,0.03983094339622641,1.1444709433962263,356,99375,0.10174668562701028,16,Red Bull Racing,3,0,0.0,-0.03983094339622641,-0.14447094339622635
22,ALB,podium,0.38012602739726026,35.77165479452054,18,1825,0.36094465746376414,16,Williams,16,0,0.0,-0.38012602739726026,-34.77165479452054
22,ALB,winner,1.0,99.0,12,2987,0.0,16,Williams,16,0,0.0,-1.0,-98.0
22,ALO,podium,0.06688458200752098,1.1335782470350015,27,3457,0.1825445346278741,7,Aston Martin,11,0,0.073,0.006115417992479014,-0.2065782470350015
22,ALO,winner,1.0,99.0,20,4872,0.0,7,Aston Martin,11,0,0.008,-0.992,-98.008
22,ANT,podium,0.04369936217893467,0.9563006378210653,53,5801,0.017162672561783315,17,Mercedes,3,1,0.0,-0.04369936217893467,0.043699362178934664
22,ANT,winner,0.44953367875647665,43.94213386909167,22,9457,0.42035338668431077,17,Mercedes,3,0,0.0,-0.44953367875647665,-42.94213386909167
22,BEA,podium,0.020625,0.9793749999999999,4,32,0.005773502691896256,14,Haas F1 Team,10,0,0.0,-0.020625,0.020625000000000115
22,BEA,winner,1.0,99.0,5,623,0.0,14,Haas F1 Team,10,0,0.0,-1.0,-98.0
22,BOR,podium,0.03,0.97,1,1,0.0,18,Kick Sauber,17,0,0.0,-0.03,0.030000000000000027
22,BOR,winner,1.0,99.0,5,870,0.0,18,Kick Sauber,17,0,0.0,-1.0,-98.0
22,COL,podium,0.02,0.98,2,2,0.0,15,Alpine,15,0,0.008,-0.012,0.01200000000000001
22,COL,winner,1.0,99.0,6,857,0.0,15,Alpine,15,0,0.0,-1.0,-98.0
22,GAS,podium,0.03,0.9700000000000001,4,301,0.0,10,Alpine,13,0,0.04,0.010000000000000002,-0.01000000000000012
22,GAS,winner,1.0,99.0,14,6100,0.0,10,Alpine,13,0,0.024,-0.976,-98.024
22,HAD,podium,0.044866316689048946,0.955133683310951,41,8191,0.0073997363169896555,8,Racing Bulls,6,0,0.024,-0.020866316689048946,0.020866316689048925
22,HAD,winner,1.0,99.0,7,10507,0.0,8,Racing Bulls,6,0,0.008,-0.992,-98.008
22,HAM,podium,0.06979779314714112,2.6863924819175335,144,18941,0.14107913268205782,20,Ferrari,8,0,0.0,-0.06979779314714112,-1.6863924819175335
22,HAM,winner,0.9994388854050221,98.94387708918396,58,36677,0.1286803042025281,20,Ferrari,8,0,0.0,-0.9994388854050221,-97.94387708918396
22,HUL,podium,0.02197260273972603,0.9780273972602739,10,730,0.005163977794943222,11,Kick Sauber,7,0,0.016,-0.005972602739726031,0.005972602739726107
22,HUL,winner,1.0,99.0,11,2492,0.0,11,Kick Sauber,7,0,0.008,-0.992,-98.008
22,LAW,podium,0.042892633398142144,1.0426550010801467,31,4629,0.17262551923882266,6,Racing Bulls,14,0,0.12,0.07710736660185785,-0.16265500108014674
22,LAW,winner,1.0,99.0,23,11833,0.0,6,Racing Bulls,14,0,0.032,-0.968,-98.032
22,LEC,podium,0.11543332676777623,1.7815530825290524,121,10154,0.08648293196152151,9,Ferrari,4,0,0.016,-0.09943332676777623,-0.7975530825290524
22,LEC,winner,0.3875930508931416,37.746806988311974,140,40811,0.483204679809631,9,Ferrari,4,0,0.008,-0.3795930508931416,-36.75480698831198
22,NOR,podium,0.8574267372696938,0.1425732627303061,271,27572,0.02588200852813246,1,McLaren,19,0,0.8,-0.05742673726969372,0.057426737269693856
22,NOR,winner,0.47879931833481626,0.5212006816651837,1644,212421,0.02482554979994831,1,McLaren,19,0,0.496,0.017200681665183737,-0.017200681665183737
22,OCO,podium,0.04,0.96,2,24,0.0,13,Haas F1 Team,9,0,0.008,-0.032,0.03200000000000003
22,OCO,winner,1.0,99.0,4,591,0.0,13,Haas F1 Team,9,0,0.0,-1.0,-98.0
22,PIA,podium,0.329408573514036,0.6705914264859639,414,50691,0.04540556744980272,5,McLaren,20,0,0.192,-0.13740857351403601,0.13740857351403613
22,PIA,winner,0.047071097867135106,0.9557452225675455,381,140609,0.050106186456962,5,McLaren,20,0,0.016,-0.031071097867135106,0.028254777432454525
22,RUS,podium,0.5971661650562332,0.4028338349437668,242,18939,0.047419396415470445,4,Mercedes,2,1,0.352,-0.24516616505623323,0.24516616505623323
22,RUS,winner,0.08112750579776494,0.9188724942022349,553,133241,0.013754923450300289,4,Mercedes,2,0,0.04,-0.04112750579776494,0.04112750579776503
22,SAI,podium,0.2282638221538856,0.7717361778461145,338,62436,0.027106590789610967,3,Williams,5,0,0.536,0.3077361778461144,-0.3077361778461145
22,SAI,winner,0.2457080990492897,23.48659725593998,299,127694,0.3865140766741971,3,Williams,5,0,0.12,-0.1257080990492897,-22.60659725593998
22,STR,podium,0.030235294117647058,0.969764705882353,4,340,0.005000000000000002,12,Aston Martin,18,0,0.008,-0.022235294117647058,0.02223529411764702
22,STR,winner,1.0,99.0,5,693,0.0,12,Aston Martin,18,0,0.008,-0.992,-98.008
22,TSU,podium,0.7763472222222223,76.39865277777777,11,720,0.5076183247641515,19,Red Bull Racing,12,0,0.0,-0.7763472222222223,-75.39865277777777
22,TSU,winner,1.0,99.0,6,1879,0.0,19,Red Bull Racing,12,0,0.0,-1.0,-98.0
22,VER,podium,0.855206640410788,0.14479335958921183,267,20059,0.026975782242125143,2,Red Bull Racing,1,1,0.72,-0.135206640410788,0.1352066404107882
22,VER,winner,0.41526461349172217,0.5847353865082779,1474,183683,0.026029292397376502,2,Red Bull Racing,1,1,0.24,-0.17526461349172218,0.17526461349172207
23,ALB,podium,1.0,99.0,3,167,0.0,15,Williams,11,0,0.008,-0.992,-98.008
23,ALB,winner,1.0,99.0,4,1595,0.0,15,Williams,11,0,0.0,-1.0,-98.0
23,ALO,podium,0.5883498311400954,57.75717247001281,18,8587,0.31347931518004757,8,Aston Martin,7,0,0.024,-0.5643498311400954,-56.78117247001281
23,ALO,winner,1.0,99.0,5,1307,0.0,8,Aston Martin,7,0,0.008,-0.992,-98.008
23,ANT,podium,0.14420612061206123,0.8557938793879388,129,11110,0.028832246697272884,5,Mercedes,5,0,0.192,0.047793879387938776,-0.047793879387938776
23,ANT,winner,0.8128703289553938,80.28321392266092,29,24593,0.3037353657607113,5,Mercedes,5,0,0.016,-0.7968703289553938,-79.29921392266093
23,BEA,podium,0.0296875,0.9703125,2,32,0.007071067811865474,13,Haas F1 Team,19,0,0.008,-0.0216875,0.02168749999999997
23,BEA,winner,1.0,99.0,1,93,0.0,13,Haas F1 Team,19,0,0.0,-1.0,-98.0
23,BOR,winner,1.0,99.0,3,570,0.0,14,Kick Sauber,13,0,0.0,-1.0,-98.0
23,COL,winner,1.0,99.0,1,1,0.0,20,Alpine,14,0,0.0,-1.0,-98.0
23,GAS,podium,0.03,0.97,1,62,0.0,9,Alpine,16,0,0.016,-0.013999999999999999,0.014000000000000012
23,GAS,winner,1.0,99.0,2,139,0.0,9,Alpine,16,0,0.008,-0.992,-98.008
23,HAD,podium,0.04580697485806975,0.95419302514193,23,1233,0.017377464849194203,6,Racing Bulls,18,0,0.12,0.07419302514193024,-0.07419302514193005
23,HAD,winner,1.0,99.0,2,139,0.0,6,Racing Bulls,18,0,0.032,-0.968,-98.032
23,HAM,podium,0.24214971209213051,22.420038387715927,10,521,0.502205137369183,18,Ferrari,12,0,0.0,-0.24214971209213051,-21.420038387715927
23,HAM,winner,1.0,99.0,5,312,0.0,18,Ferrari,12,0,0.0,-1.0,-98.0
23,HUL,podium,1.0,99.0,2,193,0.0,11,Kick Sauber,20,0,0.016,-0.984,-98.016
23,HUL,winner,1.0,99.0,3,658,0.0,11,Kick Sauber,20,0,0.008,-0.992,-98.008
23,LAW,winner,1.0,99.0,1,93,0.0,12,Racing Bulls,9,0,0.008,-0.992,-98.008
23,LEC,podium,0.04138525875588083,0.9586147412441192,23,1913,0.009493080483968247,10,Ferrari,8,0,0.04,-0.0013852587558808305,0.0013852587558808027
23,LEC,winner,1.0,99.0,4,218,0.0,10,Ferrari,8,0,0.024,-0.976,-98.024
23,NOR,podium,0.8224506381870278,0.17754936181297212,122,19195,0.021988437798754527,2,McLaren,4,0,0.72,-0.10245063818702782,0.1024506381870279
23,NOR,winner,0.24516781980187818,0.7548321801981219,571,58247,0.012036726502487684,2,McLaren,4,0,0.24,-0.005167819801878193,0.005167819801878082
23,OCO,winner,1.0,99.0,3,660,0.0,17,Haas F1 Team,15,0,0.0,-1.0,-98.0
23,PIA,podium,0.8705249303189843,0.1294750696810158,160,12916,0.015969704021705625,1,McLaren,2,1,0.8,-0.07052493031898421,0.07052493031898416
23,PIA,winner,0.6022177323508437,0.3977822676491562,598,63105,0.013971171683225406,1,McLaren,2,0,0.496,-0.10621773235084375,0.10621773235084381
23,RUS,podium,0.36447235935285205,0.635527640647148,182,20459,0.029250083090753425,4,Mercedes,6,0,0.352,-0.01247235935285207,0.01247235935285207
23,RUS,winner,0.03432661148454715,0.9656733885154527,143,54003,0.007867838702372324,4,Mercedes,6,0,0.04,0.0056733885154528485,-0.0056733885154527375
23,SAI,podium,0.06034883720930233,0.9396511627906975,41,1806,0.018303005217723125,7,Williams,3,1,0.073,0.012651162790697668,-0.012651162790697446
23,SAI,winner,1.0,99.0,4,281,0.0,7,Williams,3,0,0.008,-0.992,-98.008
23,STR,winner,1.0,99.0,3,653,0.0,19,Aston Martin,17,0,0.0,-1.0,-98.0
