event,round,race_name,driver,market,vwap_yes,vwap_no,n_trades,volume,price_min,price_max,price_std,grid_pos,gap_to_pole,team,finish_pos,status,is_fastest_lap,outcome,base_win,base_pod,base_rate,edge_yes,edge_no,teammate_grid_delta,is_street,high_overtaking,low_overtaking
HUNGP25,14,Hungarian Grand Prix,SAI,winner,1.0,99.0,4,372,1.0,1.0,0.0,13,0.409000000000006,Williams,14,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-7.0,0,0,1
HUNGP25,14,Hungarian Grand Prix,STR,podium,0.0305,1.0677,41,8065,0.02,1.0,0.1515,6,0.12600000000000477,Aston Martin,7,Finished,0.0,0,0.0,0.08695652173913043,0.08695652173913043,0.05645652173913043,-0.15465652173913047,1.0,0,0,1
HUNGP25,14,Hungarian Grand Prix,STR,winner,1.0,99.0,7,1603,1.0,1.0,0.0,6,0.12600000000000477,Aston Martin,7,Finished,0.0,0,0.0,0.08695652173913043,0.0,-1.0,-98.0,1.0,0,0,1
HUNGP25,14,Hungarian Grand Prix,TSU,winner,1.0,99.0,3,105,1.0,1.0,0.0,16,0.527000000000001,Red Bull Racing,17,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,8.0,0,0,1
HUNGP25,14,Hungarian Grand Prix,VER,podium,0.1121,0.8879,497,93587,0.05,0.33,0.0411,8,0.35599999999999454,Red Bull Racing,9,Finished,0.0,0,0.0,0.0,0.0,-0.1121,0.11209999999999998,-8.0,0,0,1
HUNGP25,14,Hungarian Grand Prix,VER,winner,0.058,4.7704,373,273853,0.02,1.0,0.0717,8,0.35599999999999454,Red Bull Racing,9,Finished,0.0,0,0.0,0.0,0.0,-0.058,-3.7704000000000004,-8.0,0,0,1
ITAGP25,16,Italian Grand Prix,ALB,podium,0.9967,98.6589,3,5174,0.05,1.0,0.5485,14,0.7909999999999968,Williams,7,Finished,0.0,0,0.0,0.043478260869565216,0.043478260869565216,-0.9532217391304348,-97.70237826086957,1.0,0,0,0
ITAGP25,16,Italian Grand Prix,ALB,winner,1.0,99.0,2,96,1.0,1.0,0.0,14,0.7909999999999968,Williams,7,Finished,0.0,0,0.0,0.043478260869565216,0.0,-1.0,-98.0,1.0,0,0,0
ITAGP25,16,Italian Grand Prix,ALO,podium,0.1556,14.5431,8,3375,0.02,1.0,0.3465,9,0.632000000000005,Aston Martin,19,Retired,0.0,0,0.0,0.0,0.0,-0.1556,-13.5431,-8.0,0,0,0
ITAGP25,16,Italian Grand Prix,ALO,winner,1.0,99.0,4,656,1.0,1.0,0.0,9,0.632000000000005,Aston Martin,19,Retired,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-8.0,0,0,0
ITAGP25,16,Italian Grand Prix,ANT,podium,0.039,0.961,28,18077,0.03,0.1,0.0136,7,0.40800000000000125,Mercedes,9,Finished,0.0,0,0.0,0.043478260869565216,0.043478260869565216,0.004478260869565216,-0.004478260869565154,1.0,0,0,0
ITAGP25,16,Italian Grand Prix,ANT,winner,1.0,99.0,2,75,1.0,1.0,0.0,7,0.40800000000000125,Mercedes,9,Finished,0.0,0,0.0,0.043478260869565216,0.0,-1.0,-98.0,1.0,0,0,0
ITAGP25,16,Italian Grand Prix,BEA,winner,1.0,99.0,2,100,1.0,1.0,0.0,11,0.6539999999999964,Haas F1 Team,12,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-4.0,0,0,0
ITAGP25,16,Italian Grand Prix,BOR,podium,0.03,0.97,10,8530,0.02,0.03,0.0032,8,0.597999999999999,Kick Sauber,8,Finished,0.0,0,0.0,0.0,0.0,-0.03,0.030000000000000027,-4.0,0,0,0
ITAGP25,16,Italian Grand Prix,BOR,winner,1.0,99.0,2,96,1.0,1.0,0.0,8,0.597999999999999,Kick Sauber,8,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-4.0,0,0,0
ITAGP25,16,Italian Grand Prix,COL,winner,1.0,99.0,1,50,1.0,1.0,0.0,18,1.2000000000000028,Alpine,17,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-1.0,0,0,0
ITAGP25,16,Italian Grand Prix,GAS,winner,1.0,99.0,1,50,1.0,1.0,0.0,19,1.3109999999999928,Alpine,16,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,1.0,0,0,0
ITAGP25,16,Italian Grand Prix,HAD,podium,0.6796,66.333,12,10498,0.02,1.0,0.3749,16,1.125,Racing Bulls,10,Finished,0.0,0,0.0,0.0,0.0,-0.6796,-65.333,-4.0,0,0,0
ITAGP25,16,Italian Grand Prix,HAD,winner,1.0,99.0,2,150,1.0,1.0,0.0,16,1.125,Racing Bulls,10,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-4.0,0,0,0
ITAGP25,16,Italian Grand Prix,HAM,podium,0.0656,0.9344,108,42554,0.04,0.1,0.0125,5,0.33199999999999363,Ferrari,6,Finished,0.0,0,0.0,0.08695652173913043,0.08695652173913043,0.021356521739130427,-0.021356521739130385,1.0,0,0,0
ITAGP25,16,Italian Grand Prix,HAM,winner,1.0,99.0,28,5603,1.0,1.0,0.0,5,0.33199999999999363,Ferrari,6,Finished,0.0,0,0.0,0.08695652173913043,0.0,-1.0,-98.0,1.0,0,0,0
ITAGP25,16,Italian Grand Prix,HUL,podium,0.5442,53.4093,5,2150,0.02,1.0,0.5368,12,0.7060000000000031,Kick Sauber,20,Did not start,0.0,0,0.0,0.0,0.0,-0.5442,-52.4093,4.0,0,0,0
ITAGP25,16,Italian Grand Prix,HUL,winner,1.0,99.0,2,96,1.0,1.0,0.0,12,0.7060000000000031,Kick Sauber,20,Did not start,0.0,0,0.0,0.0,0.0,-1.0,-98.0,4.0,0,0,0
ITAGP25,16,Italian Grand Prix,LAW,winner,1.0,99.0,1,50,1.0,1.0,0.0,20,1.4869999999999948,Racing Bulls,14,Finished,0.0,0,0.0,0.16666666666666666,0.0,-1.0,-98.0,4.0,0,0,0
ITAGP25,16,Italian Grand Prix,LEC,podium,0.443,0.557,161,11116,0.34,0.48,0.0174,4,0.2150000000000034,Ferrari,4,Finished,0.0,0,0.0,0.391304347826087,0.391304347826087,-0.05169565217391303,0.05169565217391303,-1.0,0,0,0
ITAGP25,16,Italian Grand Prix,LEC,winner,0.0561,0.9439,158,84335,0.02,0.09,0.0121,4,0.2150000000000034,Ferrari,4,Finished,0.0,0,0.0,0.391304347826087,0.0,-0.0561,0.05610000000000004,-1.0,0,0,0
ITAGP25,16,Italian Grand Prix,NOR,podium,0.8263,0.1737,145,53888,0.79,0.94,0.027,2,0.07699999999999818,McLaren,2,Finished,1.0,1,0.34782608695652173,0.6521739130434783,0.6521739130434783,-0.17412608695652176,0.17412608695652174,-1.0,0,0,0
ITAGP25,16,Italian Grand Prix,NOR,winner,0.3898,0.6102,397,90734,0.35,0.42,0.0108,2,0.07699999999999818,McLaren,2,Finished,1.0,0,0.34782608695652173,0.6521739130434783,0.34782608695652173,-0.04197391304347825,0.041973913043478306,-1.0,0,0,0
ITAGP25,16,Italian Grand Prix,OCO,winner,1.0,99.0,3,196,1.0,1.0,0.0,15,0.914999999999992,Haas F1 Team,15,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,4.0,0,0,0
ITAGP25,16,Italian Grand Prix,PIA,podium,0.7756,0.2244,185,43978,0.74,0.94,0.0259,3,0.18999999999999773,McLaren,3,Finished,0.0,1,0.21739130434782608,0.6956521739130435,0.6956521739130435,-0.0799478260869565,0.07994782608695655,1.0,0,0,0
ITAGP25,16,Italian Grand Prix,PIA,winner,0.2699,0.7301,404,78143,0.25,0.35,0.0106,3,0.18999999999999773,McLaren,3,Finished,0.0,0,0.21739130434782608,0.6956521739130435,0.21739130434782608,-0.05250869565217389,0.052508695652173976,1.0,0,0,0
ITAGP25,16,Italian Grand Prix,RUS,podium,0.1379,0.8621,99,27854,0.11,0.21,0.017,6,0.3649999999999949,Mercedes,5,Finished,0.0,0,0.0,0.08695652173913043,0.08695652173913043,-0.05094347826086956,0.050943478260869646,-1.0,0,0,0
ITAGP25,16,Italian Grand Prix,RUS,winner,0.9126,90.2586,35,32429,0.02,1.0,0.4716,6,0.3649999999999949,Mercedes,5,Finished,0.0,0,0.0,0.08695652173913043,0.0,-0.9126,-89.2586,-1.0,0,0,0
ITAGP25,16,Italian Grand Prix,SAI,podium,0.0448,0.9552,7,1076,0.04,0.06,0.0079,13,0.7360000000000042,Williams,11,Finished,0.0,0,0.0,0.0,0.0,-0.0448,0.04479999999999995,-1.0,0,0,0
ITAGP25,16,Italian Grand Prix,SAI,winner,1.0,99.0,3,250,1.0,1.0,0.0,13,0.7360000000000042,Williams,11,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-1.0,0,0,0
ITAGP25,16,Italian Grand Prix,STR,winner,1.0,99.0,2,52,1.0,1.0,0.0,17,1.1559999999999917,Aston Martin,18,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,8.0,0,0,0
ITAGP25,16,Italian Grand Prix,TSU,podium,0.102,9.1797,4,5977,0.02,1.0,0.4868,10,0.7270000000000039,Red Bull Racing,13,Finished,0.0,0,0.0,0.0,0.0,-0.102,-8.1797,9.0,0,0,0
ITAGP25,16,Italian Grand Prix,TSU,winner,1.0,99.0,1,50,1.0,1.0,0.0,10,0.7270000000000039,Red Bull Racing,13,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,9.0,0,0,0
ITAGP25,16,Italian Grand Prix,VER,podium,0.7746,0.2254,215,40978,0.7,0.86,0.0174,1,0.0,Red Bull Racing,1,Finished,0.0,1,0.43478260869565216,0.9130434782608695,0.9130434782608695,0.13844347826086956,-0.1384434782608695,-9.0,0,0,0
ITAGP25,16,Italian Grand Prix,VER,winner,0.3003,0.6997,686,183871,0.13,0.4,0.0226,1,0.0,Red Bull Racing,1,Finished,0.0,1,0.43478260869565216,0.9130434782608695,0.43478260869565216,0.13448260869565215,-0.1344826086956521,-9.0,0,0,0
JGP25,3,Japanese Grand Prix,ALB,podium,0.03,0.97,2,39,0.03,0.03,0.0,9,0.6319999999999908,Williams,9,Finished,0.0,0,0.0,0.0,0.0,-0.03,0.030000000000000027,-3.0,0,0,0
JGP25,3,Japanese Grand Prix,ANT,podium,0.0913,0.9087,2,23,0.08,0.1,0.0141,6,0.5720000000000027,Mercedes,6,Finished,1.0,0,0.0,0.08695652173913043,0.08695652173913043,-0.004343478260869574,0.004343478260869671,1.0,0,0,0
JGP25,3,Japanese Grand Prix,HAM,podium,0.1759,0.8241,4,741,0.14,0.2,0.03,8,0.6269999999999953,Ferrari,7,Finished,0.0,0,0.0,0.0,0.0,-0.1759,0.17589999999999995,4.0,0,0,0
JGP25,3,Japanese Grand Prix,HAM,winner,0.0317,0.9683,5,3294,0.03,0.05,0.0089,8,0.6269999999999953,Ferrari,7,Finished,0.0,0,0.0,0.0,0.0,-0.0317,0.03169999999999995,4.0,0,0,0
JGP25,3,Japanese Grand Prix,LEC,podium,0.3291,0.6709,4,212,0.32,0.33,0.005,4,0.3160000000000025,Ferrari,4,Finished,0.0,0,0.0,0.391304347826087,0.391304347826087,0.06220434782608697,-0.06220434782608697,-4.0,0,0,0
JGP25,3,Japanese Grand Prix,LEC,winner,0.0453,0.9547,6,684,0.04,0.05,0.0041,4,0.3160000000000025,Ferrari,4,Finished,0.0,0,0.0,0.391304347826087,0.0,-0.0453,0.04530000000000001,-4.0,0,0,0
JGP25,3,Japanese Grand Prix,NOR,podium,0.7968,0.2032,5,222,0.79,0.85,0.0295,2,0.012000000000000455,McLaren,2,Finished,0.0,1,0.34782608695652173,0.6521739130434783,0.6521739130434783,-0.14462608695652168,0.14462608695652174,-1.0,0,0,0
JGP25,3,Japanese Grand Prix,NOR,winner,0.419,0.581,47,3221,0.39,0.46,0.0165,2,0.012000000000000455,McLaren,2,Finished,0.0,0,0.34782608695652173,0.6521739130434783,0.34782608695652173,-0.07117391304347825,0.07117391304347831,-1.0,0,0,0
JGP25,3,Japanese Grand Prix,PIA,podium,0.6776,0.3224,6,189,0.67,0.73,0.031,3,0.04399999999999693,McLaren,3,Finished,0.0,1,0.21739130434782608,0.6956521739130435,0.6956521739130435,0.01805217391304348,-0.01805217391304348,1.0,0,0,0
JGP25,3,Japanese Grand Prix,PIA,winner,0.2156,0.7844,18,605,0.19,0.23,0.0165,3,0.04399999999999693,McLaren,3,Finished,0.0,0,0.21739130434782608,0.6956521739130435,0.21739130434782608,0.001791304347826067,-0.0017913043478260393,1.0,0,0,0
JGP25,3,Japanese Grand Prix,RUS,podium,0.4234,0.5766,15,416,0.37,0.74,0.1176,5,0.33499999999999375,Mercedes,5,Finished,0.0,0,0.0,0.08695652173913043,0.08695652173913043,-0.33644347826086957,0.3364434782608696,-1.0,0,0,0
JGP25,3,Japanese Grand Prix,RUS,winner,0.0569,1.4416,9,2383,0.04,1.0,0.3163,5,0.33499999999999375,Mercedes,5,Finished,0.0,0,0.0,0.08695652173913043,0.0,-0.0569,-0.4416,-1.0,0,0,0
JGP25,3,Japanese Grand Prix,SAI,podium,1.0,99.0,1,10,1.0,1.0,0.0,12,0.8529999999999944,Williams,14,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,3.0,0,0,0
JGP25,3,Japanese Grand Prix,TSU,podium,0.0484,0.9516,6,755,0.02,0.05,0.0121,15,1.016999999999996,Red Bull Racing,12,Finished,0.0,0,0.0,0.0,0.0,-0.0484,0.0484,14.0,0,0,0
JGP25,3,Japanese Grand Prix,TSU,winner,0.2518,20.9522,2,98,0.06,1.0,0.6647,15,1.016999999999996,Red Bull Racing,12,Finished,0.0,0,0.0,0.0,0.0,-0.2518,-19.9522,14.0,0,0,0
JGP25,3,Japanese Grand Prix,VER,podium,0.7486,0.2514,17,904,0.69,0.75,0.0208,1,0.0,Red Bull Racing,1,Finished,0.0,1,0.43478260869565216,0.9130434782608695,0.9130434782608695,0.16444347826086947,-0.16444347826086952,-14.0,0,0,0
JGP25,3,Japanese Grand Prix,VER,winner,0.3236,0.6764,87,9211,0.28,0.35,0.0135,1,0.0,Red Bull Racing,1,Finished,0.0,1,0.43478260869565216,0.9130434782608695,0.43478260869565216,0.11118260869565216,-0.11118260869565211,-14.0,0,0,0
LASVGP25,22,Las Vegas Grand Prix,ALB,podium,0.3801,35.7717,18,1825,0.02,1.0,0.3609,16,8.286000000000001,Williams,16,Retired,0.0,0,0.0,0.0,0.0,-0.3801,-34.7717,13.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,ALB,winner,1.0,99.0,12,2987,1.0,1.0,0.0,16,8.286000000000001,Williams,16,Retired,0.0,0,0.0,0.0,0.0,-1.0,-98.0,13.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,ALO,podium,0.0669,1.1336,27,3457,0.02,1.0,0.1825,7,1.5319999999999965,Aston Martin,11,Finished,0.0,0,0.0,0.043478260869565216,0.043478260869565216,-0.023421739130434785,-0.17707826086956513,-5.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,ALO,winner,1.0,99.0,20,4872,1.0,1.0,0.0,7,1.5319999999999965,Aston Martin,11,Finished,0.0,0,0.0,0.043478260869565216,0.0,-1.0,-98.0,-5.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,ANT,podium,0.0437,0.9563,53,5801,0.02,0.09,0.0172,17,8.379999999999995,Mercedes,3,Finished,0.0,1,0.0,0.0,0.0,-0.0437,0.04369999999999996,13.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,ANT,winner,0.4495,43.9421,22,9457,0.02,1.0,0.4204,17,8.379999999999995,Mercedes,3,Finished,0.0,0,0.0,0.0,0.0,-0.4495,-42.9421,13.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,BEA,podium,0.0206,0.9794,4,32,0.02,0.03,0.0058,14,5.159999999999997,Haas F1 Team,10,Finished,0.0,0,0.0,0.043478260869565216,0.043478260869565216,0.022878260869565216,-0.022878260869565237,1.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,BEA,winner,1.0,99.0,5,623,1.0,1.0,0.0,14,5.159999999999997,Haas F1 Team,10,Finished,0.0,0,0.0,0.043478260869565216,0.0,-1.0,-98.0,1.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,BOR,podium,0.03,0.97,1,1,0.03,0.03,0.0,18,8.740000000000009,Kick Sauber,17,Retired,0.0,0,0.0,0.0,0.0,-0.03,0.030000000000000027,7.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,BOR,winner,1.0,99.0,5,870,1.0,1.0,0.0,18,8.740000000000009,Kick Sauber,17,Retired,0.0,0,0.0,0.0,0.0,-1.0,-98.0,7.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,COL,podium,0.02,0.98,2,2,0.02,0.02,0.0,15,5.749000000000009,Alpine,15,Lapped,0.0,0,0.0,0.0,0.0,-0.02,0.020000000000000018,5.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,COL,winner,1.0,99.0,6,857,1.0,1.0,0.0,15,5.749000000000009,Alpine,15,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,5.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,GAS,podium,0.03,0.97,4,301,0.03,0.03,0.0,10,3.6060000000000088,Alpine,13,Finished,0.0,0,0.0,0.0,0.0,-0.03,0.030000000000000027,-5.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,GAS,winner,1.0,99.0,14,6100,1.0,1.0,0.0,10,3.6060000000000088,Alpine,13,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-5.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,HAD,podium,0.0449,0.9551,41,8191,0.03,0.06,0.0074,8,1.6200000000000045,Racing Bulls,6,Finished,0.0,0,0.0,0.0,0.0,-0.0449,0.04490000000000005,2.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,HAD,winner,1.0,99.0,7,10507,1.0,1.0,0.0,8,1.6200000000000045,Racing Bulls,6,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,2.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,HAM,podium,0.0698,2.6864,144,18941,0.02,1.0,0.1411,20,9.180999999999997,Ferrari,8,Finished,0.0,0,0.0,0.16666666666666666,0.16666666666666666,0.09686666666666666,-1.8530666666666664,11.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,HAM,winner,0.9994,98.9439,58,36677,0.02,1.0,0.1287,20,9.180999999999997,Ferrari,8,Finished,0.0,0,0.0,0.16666666666666666,0.0,-0.9994,-97.9439,11.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,HUL,podium,0.022,0.978,10,730,0.02,0.03,0.0052,11,4.847000000000008,Kick Sauber,7,Finished,0.0,0,0.0,0.0,0.0,-0.022,0.02200000000000002,-7.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,HUL,winner,1.0,99.0,11,2492,1.0,1.0,0.0,11,4.847000000000008,Kick Sauber,7,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-7.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,LAW,podium,0.0429,1.0427,31,4629,0.02,1.0,0.1726,6,1.1280000000000001,Racing Bulls,14,Lapped,0.0,0,0.0,0.08695652173913043,0.08695652173913043,0.04405652173913043,-0.12965652173913034,-2.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,LAW,winner,1.0,99.0,23,11833,1.0,1.0,0.0,6,1.1280000000000001,Racing Bulls,14,Lapped,0.0,0,0.0,0.08695652173913043,0.0,-1.0,-98.0,-2.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,LEC,podium,0.1154,1.7816,121,10154,0.04,1.0,0.0865,9,1.9380000000000024,Ferrari,4,Finished,0.0,0,0.0,0.0,0.0,-0.1154,-0.7816000000000001,-11.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,LEC,winner,0.3876,37.7468,140,40811,0.02,1.0,0.4832,9,1.9380000000000024,Ferrari,4,Finished,0.0,0,0.0,0.0,0.0,-0.3876,-36.7468,-11.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,NOR,podium,0.8574,0.1426,271,27572,0.75,0.98,0.0259,1,0.0,McLaren,19,Disqualified,0.0,0,0.43478260869565216,0.9130434782608695,0.9130434782608695,0.05564347826086946,-0.05564347826086952,-4.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,NOR,winner,0.4788,0.5212,1644,212421,0.41,0.61,0.0248,1,0.0,McLaren,19,Disqualified,0.0,0,0.43478260869565216,0.9130434782608695,0.43478260869565216,-0.04401739130434784,0.0440173913043479,-4.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,OCO,podium,0.04,0.96,2,24,0.04,0.04,0.0,13,5.052999999999997,Haas F1 Team,9,Finished,0.0,0,0.0,0.0,0.0,-0.04,0.040000000000000036,-1.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,OCO,winner,1.0,99.0,4,591,1.0,1.0,0.0,13,5.052999999999997,Haas F1 Team,9,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-1.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,PIA,podium,0.3294,0.6706,414,50691,0.24,0.52,0.0454,5,1.027000000000001,McLaren,20,Disqualified,0.0,0,0.0,0.08695652173913043,0.08695652173913043,-0.2424434782608696,0.24244347826086965,4.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,PIA,winner,0.0471,0.9557,381,140609,0.02,1.0,0.0501,5,1.027000000000001,McLaren,20,Disqualified,0.0,0,0.0,0.08695652173913043,0.0,-0.0471,0.044300000000000006,4.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,RUS,podium,0.5972,0.4028,242,18939,0.34,0.67,0.0474,4,0.8689999999999998,Mercedes,2,Finished,0.0,1,0.0,0.391304347826087,0.391304347826087,-0.20589565217391298,0.2058956521739131,-13.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,RUS,winner,0.0811,0.9189,553,133241,0.05,0.13,0.0138,4,0.8689999999999998,Mercedes,2,Finished,0.0,0,0.0,0.391304347826087,0.0,-0.0811,0.08109999999999995,-13.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,SAI,podium,0.2283,0.7717,338,62436,0.12,0.37,0.0271,3,0.362000000000009,Williams,5,Finished,0.0,0,0.21739130434782608,0.6956521739130435,0.6956521739130435,0.46735217391304346,-0.4673521739130435,-13.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,SAI,winner,0.2457,23.4866,299,127694,0.02,1.0,0.3865,3,0.362000000000009,Williams,5,Finished,0.0,0,0.21739130434782608,0.6956521739130435,0.21739130434782608,-0.02830869565217392,-22.703991304347824,-13.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,STR,podium,0.0302,0.9698,4,340,0.03,0.04,0.005,12,4.915999999999997,Aston Martin,18,Retired,0.0,0,0.0,0.0,0.0,-0.0302,0.030200000000000005,5.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,STR,winner,1.0,99.0,5,693,1.0,1.0,0.0,12,4.915999999999997,Aston Martin,18,Retired,0.0,0,0.0,0.0,0.0,-1.0,-98.0,5.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,TSU,podium,0.7763,76.3987,11,720,0.02,1.0,0.5076,19,8.864000000000004,Red Bull Racing,12,Finished,0.0,0,0.0,0.0,0.0,-0.7763,-75.3987,17.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,TSU,winner,1.0,99.0,6,1879,1.0,1.0,0.0,19,8.864000000000004,Red Bull Racing,12,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,17.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,VER,podium,0.8552,0.1448,267,20059,0.66,0.93,0.027,2,0.3230000000000075,Red Bull Racing,1,Finished,1.0,1,0.34782608695652173,0.6521739130434783,0.6521739130434783,-0.2030260869565217,0.20302608695652172,-17.0,1,0,0
LASVGP25,22,Las Vegas Grand Prix,VER,winner,0.4153,0.5847,1474,183683,0.34,0.47,0.026,2,0.3230000000000075,Red Bull Racing,1,Finished,1.0,1,0.34782608695652173,0.6521739130434783,0.34782608695652173,-0.06747391304347827,0.06747391304347827,-17.0,1,0,0
MCGP25,8,Monaco Grand Prix,ALB,winner,1.0,99.0,2,152,1.0,1.0,0.0,10,1.2590000000000003,Williams,9,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,,1,0,1
MCGP25,8,Monaco Grand Prix,ALO,winner,1.0,99.0,5,587,1.0,1.0,0.0,7,0.9700000000000131,Aston Martin,19,Retired,0.0,0,0.0,0.043478260869565216,0.0,-1.0,-98.0,,1,0,1
MCGP25,8,Monaco Grand Prix,ANT,winner,1.0,99.0,1,20,1.0,1.0,0.0,15,1.926000000000002,Mercedes,18,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,1.0,1,0,1
MCGP25,8,Monaco Grand Prix,HAD,winner,1.0,99.0,3,200,1.0,1.0,0.0,6,0.9690000000000083,Racing Bulls,6,Lapped,0.0,0,0.0,0.08695652173913043,0.0,-1.0,-98.0,-3.0,1,0,1
MCGP25,8,Monaco Grand Prix,HAM,podium,0.2356,0.7644,4,84,0.17,0.24,0.0377,4,0.4280000000000115,Ferrari,5,Finished,0.0,0,0.0,0.391304347826087,0.391304347826087,0.15570434782608697,-0.1557043478260869,2.0,1,0,1
MCGP25,8,Monaco Grand Prix,HAM,winner,0.1382,10.84,35,2659,0.02,1.0,0.1631,4,0.4280000000000115,Ferrari,5,Finished,0.0,0,0.0,0.391304347826087,0.0,-0.1382,-9.84,2.0,1,0,1
MCGP25,8,Monaco Grand Prix,LAW,winner,1.0,99.0,1,20,1.0,1.0,0.0,9,1.1750000000000114,Racing Bulls,8,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,3.0,1,0,1
MCGP25,8,Monaco Grand Prix,LEC,podium,0.7005,0.2995,15,263,0.65,0.79,0.0633,2,0.10900000000000887,Ferrari,2,Finished,0.0,1,0.34782608695652173,0.6521739130434783,0.6521739130434783,-0.04832608695652174,0.04832608695652174,-2.0,1,0,1
MCGP25,8,Monaco Grand Prix,LEC,winner,0.2717,0.7283,79,4800,0.22,0.31,0.021,2,0.10900000000000887,Ferrari,2,Finished,0.0,0,0.34782608695652173,0.6521739130434783,0.34782608695652173,0.07612608695652173,-0.07612608695652168,-2.0,1,0,1
MCGP25,8,Monaco Grand Prix,NOR,podium,0.7811,0.2189,15,284,0.71,0.85,0.053,1,0.0,McLaren,1,Finished,1.0,1,0.43478260869565216,0.9130434782608695,0.9130434782608695,0.1319434782608695,-0.13194347826086952,-2.0,1,0,1
MCGP25,8,Monaco Grand Prix,NOR,winner,0.541,0.459,156,12121,0.4,0.6,0.0399,1,0.0,McLaren,1,Finished,1.0,1,0.43478260869565216,0.9130434782608695,0.43478260869565216,-0.10621739130434787,0.10621739130434787,-2.0,1,0,1
MCGP25,8,Monaco Grand Prix,PIA,podium,0.7414,0.2586,15,641,0.62,0.75,0.0313,3,0.17500000000001137,McLaren,3,Finished,0.0,1,0.21739130434782608,0.6956521739130435,0.6956521739130435,-0.04574782608695649,0.045747826086956545,2.0,1,0,1
MCGP25,8,Monaco Grand Prix,PIA,winner,0.1173,0.8827,90,12171,0.03,0.14,0.0214,3,0.17500000000001137,McLaren,3,Finished,0.0,0,0.21739130434782608,0.6956521739130435,0.21739130434782608,0.10009130434782608,-0.1000913043478261,2.0,1,0,1
MCGP25,8,Monaco Grand Prix,RUS,podium,0.0492,0.9508,7,316,0.03,0.06,0.0107,14,1.5530000000000115,Mercedes,11,Lapped,0.0,0,0.0,0.043478260869565216,0.043478260869565216,-0.0057217391304347845,0.005721739130434833,-1.0,1,0,1
