event,event_name,driver,qual_pos,finish_pos,fp1_pos,fp2_pos,fp3_pos,won,podium,pole,avg_race_pos,avg_qual_pos,win_rate,podium_rate,pole_rate,n_races,track_type_street,track_speed_high,track_overtaking_high,race_price_early,race_price_late,race_price_all,race_n_trades,pod_price_early,pod_price_late,pod_price_all,pod_n_trades,pole_price_early,pole_price_late,pole_n_trades
BRGP25,British Grand Prix,BOR,17.0,18.0,20.0,13.0,16.0,0,0,0,14.6,15.4,0.0,0.0,0.0,11,0,0,0,0.01,0.01,0.01,1,,,,0,,,0
BRGP25,British Grand Prix,COL,20.0,,16.0,20.0,18.0,0,0,0,14.0,16.2,0.0,0.0,0.0,5,0,0,0,0.01,0.01,0.01,4,,,,0,,,0
BRGP25,British Grand Prix,GAS,10.0,8.0,19.0,18.0,20.0,0,0,0,12.9,12.2,0.024390243902439,0.065040650406504,0.0,123,0,0,0,0.04333333333333333,0.01,0.021666666666666664,12,0.05,0.05,0.05,3,,,0
BRGP25,British Grand Prix,HAD,13.0,17.0,6.0,9.0,9.0,0,0,0,11.8,9.7,0.0,0.0,0.0,13,0,0,0,0.01,0.01,0.01,1,0.1,0.1,0.1,1,,,0
BRGP25,British Grand Prix,HAM,5.0,3.0,1.0,3.0,11.0,0,1,0,5.8,7.4,0.2131147540983606,0.5081967213114754,0.1967213114754098,122,0,0,0,0.0789655172413793,0.11620689655172414,0.09066381156316916,467,0.38902439024390245,0.30365853658536585,0.3125609756097561,164,,,0
BRGP25,British Grand Prix,HUL,19.0,14.0,,17.0,15.0,0,0,0,13.9,15.9,0.0,0.0,0.0,67,0,0,0,0.015,0.01,0.02764705882352941,17,0.99,0.5,0.8607692307692308,26,,,0
BRGP25,British Grand Prix,LAW,16.0,,8.0,10.0,10.0,0,0,0,15.6,14.6,0.0,0.0526315789473684,0.0,19,0,0,0,,,,0,,,,0,,,0
BRGP25,British Grand Prix,LEC,6.0,10.0,4.0,2.0,1.0,0,0,0,5.8,5.6,0.073170731707317,0.2195121951219512,0.1788617886178861,123,0,0,0,0.04193548387096774,0.04935483870967742,0.039603174603174605,126,0.14777777777777779,0.2877777777777778,0.2311111111111111,36,,,0
BRGP25,British Grand Prix,LIN,,,14.0,,,0,0,0,10.0,10.0,0.0,0.0,0.0,0,0,0,0,,,,0,,,,0,,,0
BRGP25,British Grand Prix,NOR,3.0,2.0,2.0,1.0,4.0,0,1,0,2.3,3.3,0.08130081300813,0.2032520325203252,0.048780487804878,123,0,0,0,0.8789805825242719,0.34645631067961163,0.4616140776699029,824,0.9785714285714286,0.7764285714285714,0.83125,56,,,0
BRGP25,British Grand Prix,OCO,15.0,9.0,15.0,14.0,13.0,0,0,0,12.7,14.7,0.0,0.0,0.0,102,0,0,0,0.01,0.01,0.01,2,,,,0,,,0
BRGP25,British Grand Prix,PIA,2.0,1.0,3.0,4.0,2.0,1,1,0,2.6,2.0,0.1463414634146341,0.2682926829268293,0.0975609756097561,41,0,0,0,0.13066964285714286,0.3396875,0.3569632925472747,899,0.9177777777777777,0.7888888888888889,0.8072972972972973,37,,,0
BRGP25,British Grand Prix,RUS,4.0,11.0,5.0,8.0,8.0,0,0,0,5.1,4.2,0.065040650406504,0.1463414634146341,0.016260162601626,123,0,0,0,0.04195652173913044,0.07173913043478261,0.04572972972972973,185,0.20363636363636364,0.3463636363636363,0.20733333333333334,45,,,0
BRGP25,British Grand Prix,SAI,11.0,7.0,13.0,16.0,12.0,0,0,0,9.0,11.6,0.024390243902439,0.1463414634146341,0.040650406504065,123,0,0,0,0.01,0.01,0.01,2,0.05,0.05,0.05,1,,,0
BRGP25,British Grand Prix,STR,18.0,15.0,12.0,7.0,19.0,0,0,0,13.0,16.4,0.0,0.0245901639344262,0.0081967213114754,122,0,0,0,0.023333333333333334,0.01,0.03222222222222222,27,0.025,0.05,0.052000000000000005,10,,,0
BRGP25,British Grand Prix,TSU,12.0,12.0,,15.0,5.0,0,0,0,11.0,11.7,0.0117647058823529,0.0352941176470588,0.0,85,0,0,0,0.01,0.01,0.01,2,,,,0,,,0
BRGP25,British Grand Prix,VER,1.0,5.0,10.0,5.0,3.0,0,0,1,4.0,3.3,0.2439024390243902,0.5609756097560976,0.3414634146341463,123,0,0,0,0.1593305439330544,0.24309623430962343,0.28870563674321503,958,0.2,0.5384,0.5193069306930693,101,,,0
BELGP25,Belgian Grand Prix,ALB,5.0,15.0,12.0,,,0,0,0,11.1,10.4,0.0,0.1078431372549019,0.0098039215686274,102,0,0,0,0.01,0.01,0.01,135,0.06096774193548387,0.016451612903225808,0.05666666666666667,126,,,0
BELGP25,Belgian Grand Prix,ALO,19.0,5.0,9.0,,,0,0,0,12.5,10.8,0.0232558139534883,0.1511627906976744,0.0,86,0,0,0,0.01,0.01,0.01,62,0.01125,0.02375,0.01723076923076923,65,,,0
BELGP25,Belgian Grand Prix,ANT,18.0,1.0,6.0,,,1,1,0,9.2,7.5,0.0833333333333333,0.1666666666666666,0.0,12,0,0,0,0.012045454545454547,0.0125,0.014269662921348314,178,0.024074074074074074,0.07407407407407407,0.0487037037037037,108,,,0
BELGP25,Belgian Grand Prix,BEA,12.0,13.0,20.0,,,0,0,0,13.7,14.7,0.0,0.0,0.0,16,0,0,0,0.01,0.01,0.01,10,0.012,0.01,0.010909090909090908,22,,,0
BELGP25,Belgian Grand Prix,BOR,10.0,16.0,13.0,,,0,0,0,15.5,15.2,0.0,0.0,0.0,12,0,0,0,0.01,0.01,0.01,8,0.012,0.01,0.011428571428571429,21,,,0
BELGP25,Belgian Grand Prix,COL,17.0,8.0,19.0,,,0,0,0,14.0,16.833333333333332,0.0,0.0,0.0,6,0,0,0,0.01,0.01,0.01,10,0.01,0.01,0.01,15,,,0
BELGP25,Belgian Grand Prix,GAS,13.0,17.0,17.0,,,0,0,0,12.7,11.6,0.0241935483870967,0.064516129032258,0.0,124,0,0,0,0.01,0.01,0.01,22,0.014444444444444444,0.01,0.012564102564102564,39,,,0
BELGP25,Belgian Grand Prix,HAD,8.0,20.0,10.0,,,0,0,0,12.8,10.3,0.0,0.0,0.0,14,0,0,0,0.01,0.01,0.01,12,0.04454545454545454,0.01,0.03522727272727273,44,,,0
BELGP25,Belgian Grand Prix,HAM,14.0,10.0,7.0,,,0,0,0,6.0,7.4,0.2113821138211382,0.5121951219512195,0.1951219512195122,123,0,0,0,0.013609022556390977,0.05157894736842105,0.039136960600375234,533,0.075,0.29265151515151516,0.14795841209829869,529,,,0
BELGP25,Belgian Grand Prix,HUL,16.0,2.0,14.0,,,0,1,0,13.4,16.5,0.0,0.0,0.0,68,0,0,0,0.01,0.01,0.01,36,0.018095238095238095,0.21285714285714286,0.06847058823529412,85,,,0
BELGP25,Belgian Grand Prix,LAW,9.0,12.0,15.0,,,0,0,0,15.6,14.2,0.0,0.05,0.0,20,0,0,0,0.01,0.01,0.01,13,0.015,0.01,0.013333333333333332,24,,,0
BELGP25,Belgian Grand Prix,LEC,3.0,9.0,5.0,,,0,0,0,5.5,5.6,0.0725806451612903,0.2177419354838709,0.1774193548387097,124,0,0,0,0.035153061224489794,0.04948979591836735,0.04413265306122449,784,0.8634999999999999,0.31984999999999997,0.493275,800,,,0
BELGP25,Belgian Grand Prix,NOR,1.0,3.0,3.0,,,0,1,1,2.3,3.3,0.0806451612903225,0.2096774193548387,0.0483870967741935,124,0,0,0,0.1953016142735769,0.3027357689039932,0.2988813415410741,4711,0.8862576687116563,0.7573006134969326,0.8258015267175572,655,,,0
BELGP25,Belgian Grand Prix,OCO,11.0,14.0,16.0,,,0,0,0,13.1,15.1,0.0,0.0,0.0,103,0,0,0,0.01,0.01,0.01,29,0.016,0.01,0.0115,40,,,0
BELGP25,Belgian Grand Prix,PIA,2.0,4.0,1.0,,,0,0,0,2.3,2.1,0.1666666666666666,0.2857142857142857,0.0952380952380952,42,0,0,0,0.8084005869405722,0.3889288334556126,0.5397249220612507,5453,0.8696551724137932,0.7660344827586206,0.8301289398280802,698,,,0
BELGP25,Belgian Grand Prix,RUS,7.0,11.0,4.0,,,0,0,0,5.6,4.4,0.064516129032258,0.1451612903225806,0.0161290322580645,124,0,0,0,0.018721804511278195,0.04578947368421052,0.033345794392523366,535,0.11241758241758242,0.30417582417582417,0.20255494505494506,364,,,0
BELGP25,Belgian Grand Prix,SAI,15.0,6.0,11.0,,,0,0,0,9.2,11.5,0.0241935483870967,0.1451612903225806,0.0403225806451612,124,0,0,0,0.01,0.01,0.01,71,0.01631578947368421,0.017368421052631578,0.017105263157894738,76,,,0
BELGP25,Belgian Grand Prix,STR,20.0,18.0,8.0,,,0,0,0,13.1,16.7,0.0,0.024390243902439,0.008130081300813,123,0,0,0,0.01,0.01,0.01,16,0.01,0.01,0.01,21,,,0
BELGP25,Belgian Grand Prix,TSU,6.0,19.0,18.0,,,0,0,0,11.6,12.4,0.0116279069767441,0.0348837209302325,0.0,86,0,0,0,0.01,0.01,0.01,33,0.0525,0.011875,0.03307692307692307,65,,,0
BELGP25,Belgian Grand Prix,VER,4.0,7.0,2.0,,,0,0,0,4.2,3.0,0.2419354838709677,0.5564516129032258,0.3467741935483871,124,0,0,0,0.12751863684771034,0.19628328008519702,0.16945996275605213,3759,0.24102102102102102,0.6160960960960961,0.5448648648648649,1332,,,0
HUNGP25,Hungarian Grand Prix,ALB,20.0,14.0,11.0,18.0,16.0,0,0,0,12.0,10.0,0.0,0.1067961165048543,0.0097087378640776,103,0,0,0,0.01,0.01,0.01,134,0.01,0.02,0.01625,40,,,0
HUNGP25,Hungarian Grand Prix,ALO,5.0,8.0,,5.0,6.0,0,0,0,11.9,11.4,0.0229885057471264,0.1494252873563218,0.0,87,0,0,0,0.01,0.01,0.01,121,0.08108108108108109,0.07405405405405405,0.10351351351351351,296,,,0
HUNGP25,Hungarian Grand Prix,ANT,12.0,13.0,7.0,10.0,5.0,0,0,0,8.1,8.7,0.1538461538461538,0.2307692307692307,0.0,13,0,0,0,0.01,0.01,0.01,66,0.03666666666666667,0.07625,0.05391752577319588,97,,,0
HUNGP25,Hungarian Grand Prix,ARO,,,20.0,,,0,0,0,10.0,10.0,0.0,0.0,0.0,1,0,0,0,,,,0,,,,0,,,0
HUNGP25,Hungarian Grand Prix,BEA,13.0,20.0,6.0,11.0,11.0,0,0,0,13.5,14.9,0.0,0.0,0.0,17,0,0,0,0.01,0.01,0.01,6,0.01,0.01,0.01,10,,,0
HUNGP25,Hungarian Grand Prix,BOR,9.0,11.0,19.0,17.0,9.0,0,0,0,15.5,14.5,0.0,0.0,0.0,13,0,0,0,0.01,0.01,0.01,22,0.0125,0.01,0.01125,16,,,0
HUNGP25,Hungarian Grand Prix,COL,15.0,16.0,18.0,20.0,13.0,0,0,0,13.0,16.857142857142858,0.0,0.0,0.0,7,0,0,0,0.01,0.01,0.01,16,0.01,0.01,0.01,5,,,0
HUNGP25,Hungarian Grand Prix,DRU,,,16.0,,,0,0,0,10.0,10.0,0.0,0.0,0.0,4,0,0,0,,,,0,,,,0,,,0
HUNGP25,Hungarian Grand Prix,GAS,17.0,18.0,13.0,19.0,18.0,0,0,0,12.7,11.8,0.024,0.064,0.0,125,0,0,0,0.01,0.01,0.01,13,0.01,0.01,0.01,12,,,0
HUNGP25,Hungarian Grand Prix,HAD,7.0,15.0,4.0,8.0,20.0,0,0,0,14.1,10.4,0.0,0.0,0.0,15,0,0,0,0.01,0.01,0.01,15,0.01,0.013333333333333332,0.0152,25,,,0
HUNGP25,Hungarian Grand Prix,HAM,14.0,7.0,5.0,6.0,4.0,0,0,0,6.1,8.0,0.2096774193548387,0.5080645161290323,0.1935483870967742,124,0,0,0,0.0245,0.0405,0.0349644128113879,562,0.05270491803278689,0.21770491803278688,0.16587755102040816,490,,,0
HUNGP25,Hungarian Grand Prix,HUL,19.0,6.0,,12.0,10.0,0,0,0,11.7,16.5,0.0,0.0144927536231884,0.0,69,0,0,0,0.01,0.01,0.01,21,0.013999999999999999,0.018000000000000002,0.017,20,,,0
HUNGP25,Hungarian Grand Prix,LAW,10.0,10.0,14.0,15.0,14.0,0,0,0,15.8,13.7,0.0,0.0476190476190476,0.0,21,0,0,0,0.01,0.01,0.01,13,0.01,0.01,0.01,5,,,0
HUNGP25,Hungarian Grand Prix,LEC,6.0,9.0,3.0,3.0,3.0,0,0,0,5.4,5.5,0.072,0.216,0.176,125,0,0,0,0.2916942675159236,0.0981656050955414,0.25113303628262257,3142,0.3980246913580247,0.44435185185185183,0.5394684129429892,1298,,,0
HUNGP25,Hungarian Grand Prix,NOR,1.0,5.0,1.0,1.0,2.0,0,0,1,2.1,3.2,0.08,0.216,0.056,125,0,0,0,0.5219407638347623,0.38153546375681996,0.38374634716540035,5133,0.8370384615384616,0.8105769230769231,0.8216218809980806,1042,,,0
HUNGP25,Hungarian Grand Prix,OCO,18.0,19.0,12.0,13.0,17.0,0,0,0,13.1,14.4,0.0,0.0,0.0,104,0,0,0,0.01,0.01,0.01,17,0.01,0.01,0.01,9,,,0
HUNGP25,Hungarian Grand Prix,PIA,2.0,2.0,2.0,2.0,1.0,0,1,0,2.5,2.0,0.1627906976744186,0.2790697674418604,0.0930232558139534,43,0,0,0,0.45075639019300995,0.40833594157537817,0.44243969226757074,7669,0.8908144796380091,0.8366968325791855,0.862975113122172,884,,,0
HUNGP25,Hungarian Grand Prix,RUS,4.0,1.0,8.0,7.0,8.0,1,1,0,5.9,4.6,0.064,0.144,0.016,125,0,0,0,0.028529411764705883,0.03536764705882353,0.026746323529411767,544,0.5992887029288703,0.1600418410041841,0.3505120167189133,957,,,0
HUNGP25,Hungarian Grand Prix,SAI,11.0,4.0,15.0,16.0,15.0,0,0,0,8.0,11.8,0.024,0.144,0.04,125,0,0,0,0.01,0.01,0.01,42,0.01,0.017777777777777778,0.015384615384615385,39,,,0
HUNGP25,Hungarian Grand Prix,STR,3.0,12.0,10.0,4.0,7.0,0,0,0,13.8,16.7,0.0,0.0241935483870967,0.0080645161290322,124,0,0,0,0.01,0.01,0.01,21,0.02789473684210526,0.012105263157894737,0.025128205128205128,78,,,0
HUNGP25,Hungarian Grand Prix,TSU,16.0,17.0,17.0,9.0,19.0,0,0,0,12.7,12.1,0.0114942528735632,0.0344827586206896,0.0,87,0,0,0,0.01,0.01,0.01,22,0.01,0.034,0.015454545454545453,22,,,0
HUNGP25,Hungarian Grand Prix,VER,8.0,3.0,9.0,14.0,12.0,0,1,0,4.6,3.3,0.24,0.552,0.344,125,0,0,0,0.0326080476900149,0.1447242921013413,0.1025521609538003,2684,0.1030952380952381,0.5784821428571428,0.32294423791821564,1345,,,0
DUTGP25,Dutch Grand Prix,ALB,15.0,7.0,5.0,17.0,7.0,0,0,0,12.1,10.4,0.0,0.1057692307692307,0.0096153846153846,104,0,0,0,0.01,0.01,0.01,12,0.01,0.02,0.03428571428571428,14,,,0
DUTGP25,Dutch Grand Prix,ALO,8.0,8.0,4.0,2.0,10.0,0,0,0,10.9,10.5,0.0227272727272727,0.1477272727272727,0.0,88,0,0,0,0.019411764705882354,0.018823529411764704,0.02563380281690141,71,0.028157894736842107,0.20026315789473684,0.16287581699346404,153,,,0
DUTGP25,Dutch Grand Prix,ANT,11.0,6.0,20.0,12.0,17.0,0,0,0,9.3,9.5,0.1428571428571428,0.2142857142857142,0.0,14,0,0,0,0.01,0.01,0.01,12,0.015555555555555555,0.04777777777777778,0.03210526315789474,38,,,0
DUTGP25,Dutch Grand Prix,BEA,19.0,13.0,19.0,11.0,15.0,0,0,0,14.0,14.2,0.0,0.0,0.0,18,0,0,0,0.01,0.01,0.01,5,0.01,0.01,0.01,2,,,0
DUTGP25,Dutch Grand Prix,BOR,13.0,15.0,9.0,13.0,13.0,0,0,0,14.7,13.6,0.0,0.0,0.0,14,0,0,0,0.01,0.01,0.01,5,0.01,0.02,0.018000000000000002,5,,,0
DUTGP25,Dutch Grand Prix,COL,16.0,4.0,18.0,9.0,20.0,0,0,0,13.428571428571429,16.625,0.0,0.0,0.0,8,0,0,0,0.01,0.01,0.01,4,0.01,0.01,0.011666666666666667,6,,,0
DUTGP25,Dutch Grand Prix,GAS,14.0,19.0,10.0,19.0,19.0,0,0,0,13.3,13.0,0.0238095238095238,0.0634920634920634,0.0,126,0,0,0,0.01,0.01,0.01,4,0.01,0.01,0.011428571428571429,7,,,0
DUTGP25,Dutch Grand Prix,HAD,4.0,5.0,12.0,,9.0,0,0,0,14.6,9.9,0.0,0.0,0.0,16,0,0,0,0.01,0.01,0.01,33,0.8874576271186441,0.0928813559322034,0.31778242677824264,239,,,0
DUTGP25,Dutch Grand Prix,HAM,6.0,20.0,15.0,6.0,14.0,0,0,0,6.2,8.5,0.208,0.504,0.192,125,0,0,0,0.013333333333333332,0.02,0.017346938775510204,49,0.04918918918918919,0.15405405405405406,0.10101351351351351,148,,,0
DUTGP25,Dutch Grand Prix,HUL,17.0,18.0,13.0,10.0,16.0,0,0,0,10.7,16.9,0.0,0.0142857142857142,0.0,70,0,0,0,0.01,0.01,0.01,4,0.01,0.01,0.012727272727272728,11,,,0
DUTGP25,Dutch Grand Prix,LAW,9.0,12.0,11.0,14.0,11.0,0,0,0,15.1,13.0,0.0,0.0454545454545454,0.0,22,0,0,0,0.01,0.01,0.01,4,0.01,0.01,0.0125,4,,,0
DUTGP25,Dutch Grand Prix,LEC,7.0,17.0,14.0,8.0,6.0,0,0,0,5.9,5.8,0.0714285714285714,0.2142857142857142,0.1746031746031746,126,0,0,0,0.015357142857142857,0.05571428571428571,0.033982300884955755,113,0.15,0.39,0.20512096774193547,248,,,0
DUTGP25,Dutch Grand Prix,NOR,2.0,2.0,1.0,1.0,1.0,0,1,0,2.3,2.7,0.0793650793650793,0.2142857142857142,0.0634920634920634,126,0,0,0,0.21870786516853932,0.4050561797752809,0.35381486676016827,1426,0.7981538461538462,0.8313846153846154,0.8405374280230327,521,,,0
DUTGP25,Dutch Grand Prix,OCO,18.0,14.0,17.0,15.0,18.0,0,0,0,13.8,14.9,0.0,0.0,0.0,105,0,0,0,0.01,0.01,0.01,5,0.01,0.01,0.01125,8,,,0
DUTGP25,Dutch Grand Prix,PIA,1.0,1.0,2.0,3.0,2.0,1,1,1,2.6,2.1,0.1590909090909091,0.2954545454545454,0.0909090909090909,44,0,0,0,0.860680529300567,0.4143667296786389,0.6232200188857413,2118,0.9026229508196721,0.8370491803278688,0.8701840490797547,489,,,0
DUTGP25,Dutch Grand Prix,RUS,5.0,9.0,7.0,4.0,3.0,0,0,0,5.8,4.8,0.0714285714285714,0.1507936507936507,0.0158730158730158,126,0,0,0,0.023414634146341463,0.032682926829268294,0.03084848484848485,165,0.21764705882352942,0.28258823529411764,0.2550145772594752,343,,,0
DUTGP25,Dutch Grand Prix,SAI,10.0,10.0,8.0,16.0,4.0,0,0,0,8.0,12.1,0.0238095238095238,0.1428571428571428,0.0396825396825396,126,0,0,0,0.01,0.01,0.01,10,0.04,0.027142857142857146,0.037142857142857144,28,,,0
DUTGP25,Dutch Grand Prix,STR,20.0,11.0,3.0,18.0,8.0,0,0,0,13.2,15.1,0.0,0.024,0.008,125,0,0,0,0.01,0.01,0.01,9,0.04833333333333333,0.03333333333333333,0.065,26,,,0
DUTGP25,Dutch Grand Prix,TSU,12.0,16.0,16.0,7.0,12.0,0,0,0,13.1,12.2,0.0113636363636363,0.034090909090909,0.0,88,0,0,0,0.01,0.01,0.01,7,0.01,0.01,0.023333333333333334,6,,,0
DUTGP25,Dutch Grand Prix,VER,3.0,3.0,6.0,5.0,5.0,0,1,0,4.6,3.4,0.238095238095238,0.5555555555555556,0.3412698412698413,126,0,0,0,0.07560402684563758,0.10016778523489933,0.08817267393126572,1193,0.7935424354243543,0.4812915129151291,0.5991059907834102,1085,,,0
ITAGP25,Italian Grand Prix,ALB,14.0,5.0,,7.0,10.0,0,0,0,11.2,10.8,0.0,0.1047619047619047,0.0095238095238095,105,0,0,0,0.01,0.01,0.01,14,0.02125,0.02625,0.03294117647058823,34,,,0
ITAGP25,Italian Grand Prix,ALO,9.0,19.0,9.0,15.0,12.0,0,0,0,10.6,10.0,0.0224719101123595,0.146067415730337,0.0,89,0,0,0,0.01,0.01,0.01,12,0.02,0.02,0.018421052631578946,19,,,0
ITAGP25,Italian Grand Prix,ANT,7.0,10.0,5.0,19.0,9.0,0,0,0,9.0,10.0,0.1333333333333333,0.2,0.0,15,0,0,0,0.01,0.01,0.01,19,0.03,0.035,0.05095890410958904,73,,,0
ITAGP25,Italian Grand Prix,ARO,,,20.0,,,0,0,0,10.0,10.0,0.0,0.0,0.0,2,0,0,0,,,,0,,,,0,,,0
ITAGP25,Italian Grand Prix,BAD,,,4.0,,,0,0,0,10.0,10.0,0.0,0.0,0.0,0,0,0,0,,,,0,,,,0,,,0
ITAGP25,Italian Grand Prix,BEA,11.0,9.0,19.0,14.0,17.0,0,0,0,14.0,14.6,0.0,0.0,0.0,19,0,0,0,0.01,0.01,0.01,5,0.01,0.01,0.01,4,,,0
ITAGP25,Italian Grand Prix,BOR,8.0,12.0,,12.0,6.0,0,0,0,14.4,12.9,0.0,0.0,0.0,15,0,0,0,0.01,0.01,0.01,5,0.03166666666666666,0.01,0.020833333333333336,24,,,0
ITAGP25,Italian Grand Prix,CAM,,,11.0,,,0,0,0,10.0,10.0,0.0,0.0,0.0,0,0,0,0,,,,0,,,,0,,,0
ITAGP25,Italian Grand Prix,CHO,,,17.0,,,0,0,0,10.0,10.0,0.0,0.0,0.0,0,0,0,0,,,,0,,,,0,,,0
ITAGP25,Italian Grand Prix,COL,18.0,15.0,,20.0,14.0,0,0,0,12.25,16.555555555555557,0.0,0.0,0.0,9,0,0,0,0.01,0.01,0.01,4,0.01,0.01,0.01,2,,,0
ITAGP25,Italian Grand Prix,DUN,,,16.0,,,0,0,0,10.0,10.0,0.0,0.0,0.0,1,0,0,0,,,,0,,,,0,,,0
ITAGP25,Italian Grand Prix,GAS,19.0,14.0,18.0,18.0,18.0,0,0,0,14.5,13.5,0.0236220472440944,0.0629921259842519,0.0,127,0,0,0,0.01,0.01,0.01,3,0.01,0.01,0.01,4,,,0
ITAGP25,Italian Grand Prix,HAD,16.0,11.0,10.0,11.0,8.0,0,0,0,13.7,8.9,0.0,0.0,0.0,17,0,0,0,0.01,0.01,0.01,10,0.031,0.02,0.0305,40,,,0
ITAGP25,Italian Grand Prix,HAM,5.0,6.0,1.0,5.0,7.0,0,0,0,7.5,8.1,0.2063492063492063,0.5,0.1904761904761904,126,0,0,0,0.01,0.021875,0.0233587786259542,131,0.06380952380952382,0.08619047619047619,0.11810650887573965,338,,,0
ITAGP25,Italian Grand Prix,HUL,12.0,,,8.0,11.0,0,0,0,11.0,16.8,0.0,0.0140845070422535,0.0,71,0,0,0,0.01,0.01,0.01,6,0.016666666666666666,0.01,0.011538461538461537,13,,,0
ITAGP25,Italian Grand Prix,LAW,20.0,17.0,13.0,17.0,16.0,0,0,0,14.6,12.7,0.0,0.0434782608695652,0.0,23,0,0,0,0.01,0.01,0.01,5,0.01,0.02,0.0175,4,,,0
ITAGP25,Italian Grand Prix,LEC,4.0,4.0,2.0,2.0,2.0,0,0,0,7.4,6.0,0.0708661417322834,0.2125984251968504,0.1732283464566929,127,0,0,0,0.047803030303030306,0.10568181818181818,0.09659133709981167,531,0.23808510638297872,0.4358156028368794,0.4143262411347518,564,,,0
ITAGP25,Italian Grand Prix,MAR,,,12.0,,,0,0,0,10.0,10.0,0.0,0.0,0.0,2,0,0,0,,,,0,,,,0,,,0
ITAGP25,Italian Grand Prix,NOR,2.0,1.0,6.0,1.0,1.0,1,1,0,2.4,2.5,0.0787401574803149,0.2204724409448819,0.0629921259842519,127,0,0,0,0.08274698795180722,0.35337349397590356,0.2834698795180723,1660,0.8874561403508773,0.7828947368421052,0.8015468409586056,459,,,0
ITAGP25,Italian Grand Prix,OCO,15.0,18.0,,16.0,20.0,0,0,0,13.5,14.8,0.0,0.0,0.0,106,0,0,0,0.01,0.01,0.01,6,0.01,0.01,0.01,3,,,0
ITAGP25,Italian Grand Prix,PIA,3.0,3.0,,4.0,3.0,0,1,0,2.4,2.0,0.1777777777777777,0.3111111111111111,0.1111111111111111,45,0,0,0,0.1286350974930362,0.4555710306406685,0.3190744606819763,1437,0.8443442622950819,0.8477049180327869,0.8212678936605318,489,,,0
ITAGP25,Italian Grand Prix,RUS,6.0,8.0,8.0,10.0,5.0,0,0,0,5.8,5.0,0.0708661417322834,0.1496062992125984,0.0157480314960629,127,0,0,0,0.012142857142857143,0.03214285714285715,0.04008928571428571,112,0.12342857142857143,0.3092857142857143,0.20604240282685513,283,,,0
ITAGP25,Italian Grand Prix,SAI,13.0,7.0,3.0,3.0,13.0,0,0,0,7.9,12.3,0.0236220472440944,0.1417322834645669,0.0393700787401574,127,0,0,0,0.01,0.01,0.01,21,0.04692307692307693,0.027692307692307693,0.05,54,,,0
ITAGP25,Italian Grand Prix,STR,17.0,13.0,15.0,13.0,19.0,0,0,0,12.3,15.5,0.0,0.0238095238095238,0.0079365079365079,126,0,0,0,0.01,0.01,0.01,5,0.02,0.02,0.02,3,,,0
ITAGP25,Italian Grand Prix,TSU,10.0,16.0,14.0,9.0,15.0,0,0,0,13.3,12.4,0.0112359550561797,0.0337078651685393,0.0,89,0,0,0,0.01,0.01,0.01,4,0.026666666666666665,0.01,0.013333333333333332,15,,,0
ITAGP25,Italian Grand Prix,VER,1.0,2.0,,6.0,4.0,0,1,1,4.4,3.6,0.2362204724409448,0.5590551181102362,0.3385826771653543,127,0,0,0,0.9118058252427184,0.20836893203883494,0.5135953420669578,2061,0.8402836879432624,0.5602127659574468,0.6647695035460992,564,,,0
ITAGP25,Italian Grand Prix,VOI,,,7.0,,,0,0,0,10.0,10.0,0.0,0.0,0.0,0,0,0,0,,,,0,,,,0,,,0
AZEGP25,Azerbaijan Grand Prix,ALB,20.0,7.0,5.0,9.0,7.0,0,0,0,11.1,11.5,0.0,0.1037735849056603,0.0094339622641509,106,1,0,1,0.01,0.01,0.01,9,0.025,0.03666666666666667,0.0296,25,,,0
AZEGP25,Azerbaijan Grand Prix,ALO,12.0,15.0,15.0,19.0,14.0,0,0,0,11.0,9.2,0.0222222222222222,0.1444444444444444,0.0,90,1,0,1,0.01,0.01,0.01,14,0.05333333333333333,0.05,0.04466666666666667,15,,,0
AZEGP25,Azerbaijan Grand Prix,ANT,6.0,6.0,11.0,4.0,5.0,0,0,0,9.5,10.3,0.125,0.1875,0.0,16,1,0,1,0.020833333333333336,0.01,0.01392156862745098,51,0.1535,0.08425,0.152375,160,,,0
AZEGP25,Azerbaijan Grand Prix,BEA,15.0,10.0,16.0,5.0,8.0,0,0,0,13.0,13.7,0.0,0.0,0.0,20,1,0,1,0.01,0.01,0.01,4,0.01,0.01,0.01,6,,,0
AZEGP25,Azerbaijan Grand Prix,BOR,14.0,14.0,13.0,15.0,18.0,0,0,0,13.8,12.4,0.0,0.0,0.0,16,1,0,1,0.01,0.01,0.01,2,0.02,0.02,0.02,10,,,0
AZEGP25,Azerbaijan Grand Prix,COL,16.0,19.0,19.0,20.0,15.0,0,0,0,12.555555555555555,16.7,0.0,0.0,0.0,10,1,0,1,0.01,0.01,0.01,3,0.01,0.01,0.01,4,,,0
AZEGP25,Azerbaijan Grand Prix,GAS,19.0,18.0,20.0,16.0,19.0,0,0,0,14.5,13.6,0.0234375,0.0625,0.0,128,1,0,1,0.01,0.01,0.01,4,0.01,0.01,0.01,3,,,0
AZEGP25,Azerbaijan Grand Prix,HAD,9.0,3.0,10.0,13.0,11.0,0,1,0,13.7,9.4,0.0,0.0,0.0,18,1,0,1,0.01,0.01,0.01,10,0.149,0.32299999999999995,0.13511627906976742,43,,,0
