event,event_name,driver,qual_pos,finish_pos,won,podium,pole,avg_race_pos,win_rate,podium_rate,track_type_street,race_pre_weekend_vwap,race_pre_weekend_last,race_pre_weekend_n,race_friday_vwap,race_friday_last,race_friday_n,race_saturday_vwap,race_saturday_last,race_saturday_n,race_race_day_vwap,race_race_day_last,race_race_day_n,pod_pre_weekend_vwap,pod_pre_weekend_last,pod_pre_weekend_n,pod_friday_vwap,pod_friday_last,pod_friday_n,pod_saturday_vwap,pod_saturday_last,pod_saturday_n,pod_race_day_vwap,pod_race_day_last,pod_race_day_n
BRGP25,British Grand Prix,ANT,7.0,16.0,0,0,0,8.5,0.0909090909090909,0.1818181818181818,0,0.02,0.02,2,0.014285714285714285,0.01,7,0.01,0.01,2,0.01125,0.01,8,0.11,0.11,1,0.54,0.54,1,0.06,0.06,3,0.06333333333333332,0.07,6
BRGP25,British Grand Prix,ARO,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
BRGP25,British Grand Prix,BEA,8.0,13.0,0,0,0,13.9,0.0,0.0,0,,,0,,,0,,,0,0.01,0.01,3,,,0,,,0,,,0,,,0
BRGP25,British Grand Prix,BOR,17.0,18.0,0,0,0,14.6,0.0,0.0,0,,,0,,,0,,,0,0.01,0.01,1,,,0,,,0,,,0,,,0
BRGP25,British Grand Prix,COL,20.0,,0,0,0,14.0,0.0,0.0,0,,,0,,,0,,,0,0.01,0.01,4,,,0,,,0,,,0,,,0
BRGP25,British Grand Prix,GAS,10.0,8.0,0,0,0,12.9,0.024390243902439,0.065040650406504,0,,,0,,,0,,,0,0.022727272727272728,0.01,11,,,0,,,0,,,0,0.05,0.05,3
BRGP25,British Grand Prix,HAD,13.0,17.0,0,0,0,11.8,0.0,0.0,0,,,0,,,0,,,0,0.01,0.01,1,,,0,,,0,,,0,0.1,0.1,1
BRGP25,British Grand Prix,HAM,5.0,3.0,0,1,0,5.8,0.2131147540983606,0.5081967213114754,0,0.05842105263157895,0.06,38,0.1317241379310345,0.12,29,0.12764150943396227,0.09,106,0.07548387096774194,0.01,248,0.294,0.24,10,0.32363636363636367,0.3,11,0.2911111111111111,0.26,27,0.3234313725490196,0.01,102
BRGP25,British Grand Prix,HUL,19.0,14.0,0,0,0,13.9,0.0,0.0,0,,,0,,,0,,,0,0.0275,0.01,16,,,0,,,0,,,0,0.8504166666666667,0.99,24
BRGP25,British Grand Prix,LAW,16.0,,0,0,0,15.6,0.0,0.0526315789473684,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
BRGP25,British Grand Prix,LEC,6.0,10.0,0,0,0,5.8,0.073170731707317,0.2195121951219512,0,0.04,0.04,8,0.053809523809523814,0.08,21,0.05625,0.02,8,0.03337662337662337,0.01,77,0.2877777777777778,0.31,9,0.31,0.31,1,0.345,0.15,8,0.146875,0.16,16
BRGP25,British Grand Prix,LIN,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
BRGP25,British Grand Prix,NOR,3.0,2.0,0,1,0,2.3,0.08130081300813,0.2032520325203252,0,0.3366071428571428,0.34,56,0.37733333333333335,0.38,60,0.29,0.21,107,0.5091923076923077,0.99,520,0.7816666666666667,0.78,6,,,0,0.7625,0.78,8,0.8441666666666667,0.99,36
BRGP25,British Grand Prix,OCO,15.0,9.0,0,0,0,12.7,0.0,0.0,0,,,0,,,0,,,0,0.01,0.01,2,,,0,,,0,,,0,,,0
BRGP25,British Grand Prix,PIA,2.0,1.0,1,1,0,2.6,0.1463414634146341,0.2682926829268293,0,0.33827586206896554,0.33,29,0.3644,0.32,50,0.33535353535353535,0.32,99,0.36046439628482974,0.01,646,0.78,0.78,4,,,0,0.856,0.84,5,0.8254545454545454,0.99,22
BRGP25,British Grand Prix,RUS,4.0,11.0,0,0,0,5.1,0.065040650406504,0.1463414634146341,0,0.0625,0.06,16,0.08714285714285713,0.09,14,0.04607142857142857,0.03,28,0.03803738317757009,0.04,107,0.33166666666666667,0.36,6,0.525,0.69,2,0.17833333333333332,0.18,12,0.17173913043478262,0.3,23
BRGP25,British Grand Prix,SAI,11.0,7.0,0,0,0,9.0,0.024390243902439,0.1463414634146341,0,,,0,,,0,,,0,0.01,0.01,2,,,0,,,0,,,0,0.05,0.05,1
BRGP25,British Grand Prix,STR,18.0,15.0,0,0,0,13.0,0.0,0.0245901639344262,0,,,0,,,0,,,0,0.03375,0.01,24,,,0,,,0,,,0,0.052000000000000005,0.03,10
BRGP25,British Grand Prix,TSU,12.0,12.0,0,0,0,11.0,0.0117647058823529,0.0352941176470588,0,,,0,,,0,,,0,0.01,0.01,2,,,0,,,0,,,0,,,0
BRGP25,British Grand Prix,VER,1.0,5.0,0,0,1,4.0,0.2439024390243902,0.5609756097560976,0,0.16699999999999998,0.17,50,0.11794871794871796,0.08,39,0.3344970414201183,0.39,169,0.2923731587561375,0.01,611,0.5483333333333333,0.57,6,0.5028571428571429,0.39,14,0.5936666666666667,0.84,30,0.43666666666666665,0.01,42
BELGP25,Belgian Grand Prix,ALB,5.0,15.0,0,0,0,11.1,0.0,0.1078431372549019,0,0.01,0.01,3,0.01,0.01,38,0.01,0.01,36,0.01,0.01,43,0.02,0.02,4,0.015789473684210527,0.01,19,0.05694444444444444,0.07,36,0.07321428571428572,0.01,56
BELGP25,Belgian Grand Prix,ALO,19.0,5.0,0,0,0,12.5,0.0232558139534883,0.1511627906976744,0,0.01,0.01,7,0.01,0.01,24,0.01,0.01,23,0.01,0.01,4,0.02857142857142857,0.02,7,0.02,0.02,21,0.013333333333333332,0.01,18,0.011666666666666667,0.01,12
BELGP25,Belgian Grand Prix,ANT,18.0,1.0,1,1,0,9.2,0.0833333333333333,0.1666666666666666,0,0.0125,0.01,16,0.015537190082644627,0.01,121,0.01,0.01,17,0.01,0.01,5,0.07400000000000001,0.07,20,0.051777777777777784,0.04,45,0.03652173913043478,0.02,23,0.013636363636363636,0.01,11
BELGP25,Belgian Grand Prix,BEA,12.0,13.0,0,0,0,13.7,0.0,0.0,0,,,0,,,0,0.01,0.01,5,0.01,0.01,4,0.01,0.01,1,0.01,0.01,7,0.011428571428571429,0.02,7,0.011428571428571429,0.01,7
BELGP25,Belgian Grand Prix,BOR,10.0,16.0,0,0,0,15.5,0.0,0.0,0,,,0,0.01,0.01,5,0.01,0.01,1,0.01,0.01,2,0.01,0.01,1,0.01,0.01,8,0.012857142857142859,0.02,7,0.012,0.01,5
BELGP25,Belgian Grand Prix,COL,17.0,8.0,0,0,0,14.0,0.0,0.0,0,0.01,0.01,1,0.01,0.01,3,0.01,0.01,2,0.01,0.01,2,0.01,0.01,1,0.01,0.01,8,0.01,0.01,5,0.01,0.01,1
BELGP25,Belgian Grand Prix,GAS,13.0,17.0,0,0,0,12.7,0.0241935483870967,0.064516129032258,0,0.01,0.01,1,0.01,0.01,6,0.01,0.01,4,0.01,0.01,8,0.01,0.01,5,0.01,0.01,7,0.014545454545454545,0.02,11,0.013076923076923076,0.01,13
BELGP25,Belgian Grand Prix,HAD,8.0,20.0,0,0,0,12.8,0.0,0.0,0,,,0,0.01,0.01,4,0.01,0.01,5,0.01,0.01,3,0.01,0.01,2,0.01,0.01,3,0.0325,0.04,16,0.04578947368421052,0.01,19
BELGP25,Belgian Grand Prix,HAM,14.0,10.0,0,0,0,6.0,0.2113821138211382,0.5121951219512195,0,0.052452830188679245,0.05,53,0.04893536121673004,0.04,263,0.02495238095238095,0.01,105,0.01359375,0.01,64,0.3363636363636363,0.33,33,0.215,0.16,178,0.08587301587301586,0.03,126,0.07072463768115943,0.01,138
BELGP25,Belgian Grand Prix,HUL,16.0,2.0,0,1,0,13.4,0.0,0.0,0,,,0,0.01,0.01,10,0.01,0.01,17,0.01,0.01,3,0.17074074074074072,0.03,27,0.02,0.01,21,0.018235294117647058,0.02,17,0.01714285714285714,0.01,14
BELGP25,Belgian Grand Prix,LAW,9.0,12.0,0,0,0,15.6,0.0,0.05,0,0.01,0.01,1,0.01,0.01,2,0.01,0.01,6,0.01,0.01,2,0.01,0.01,2,0.01,0.01,6,0.013333333333333332,0.02,6,0.0175,0.01,4
BELGP25,Belgian Grand Prix,LEC,3.0,9.0,0,0,0,5.5,0.0725806451612903,0.2177419354838709,0,0.051219512195121955,0.05,41,0.0481140350877193,0.04,228,0.04665,0.05,200,0.037394957983193276,0.01,238,0.3442857142857143,0.34,14,0.3175555555555556,0.3,90,0.33877697841726623,0.37,139,0.5850641025641026,0.99,468
BELGP25,Belgian Grand Prix,NOR,1.0,3.0,0,1,1,2.3,0.0806451612903225,0.2096774193548387,0,0.33644578313253015,0.33,166,0.2827894257064722,0.23,1097,0.35425968109339406,0.43,878,0.2806156806156806,0.01,2079,0.7588095238095238,0.76,42,0.7730882352941176,0.79,204,0.8445112781954888,0.87,133,0.8789400921658986,0.99,217
BELGP25,Belgian Grand Prix,OCO,11.0,14.0,0,0,0,13.1,0.0,0.0,0,,,0,0.01,0.01,12,0.01,0.01,13,0.01,0.01,2,0.01,0.01,1,0.01,0.01,14,0.012142857142857143,0.02,14,0.014285714285714285,0.01,7
BELGP25,Belgian Grand Prix,PIA,2.0,4.0,0,0,0,2.3,0.1666666666666666,0.2857142857142857,0,0.3407960199004975,0.33,201,0.435,0.52,1624,0.4605133470225873,0.39,974,0.6780852082336045,0.99,2089,0.7591428571428571,0.72,35,0.7995726495726495,0.84,234,0.8496621621621621,0.85,148,0.8651219512195122,0.99,205
BELGP25,Belgian Grand Prix,RUS,7.0,11.0,0,0,0,5.6,0.064516129032258,0.1451612903225806,0,0.04772727272727272,0.05,44,0.04,0.03,250,0.02710526315789474,0.02,114,0.014756097560975609,0.01,82,0.30066666666666664,0.31,15,0.29989473684210527,0.26,95,0.19275229357798163,0.14,109,0.1198148148148148,0.01,108
BELGP25,Belgian Grand Prix,SAI,15.0,6.0,0,0,0,9.2,0.0241935483870967,0.1451612903225806,0,0.01,0.01,3,0.01,0.01,24,0.01,0.01,29,0.01,0.01,8,0.02,0.02,6,0.01588235294117647,0.01,34,0.019,0.01,20,0.015454545454545453,0.01,11
BELGP25,Belgian Grand Prix,STR,20.0,18.0,0,0,0,13.1,0.0,0.024390243902439,0,0.01,0.01,3,0.01,0.01,3,0.01,0.01,4,0.01,0.01,5,,,0,0.01,0.01,7,0.01,0.01,8,0.01,0.01,4
BELGP25,Belgian Grand Prix,TSU,6.0,19.0,0,0,0,11.6,0.0116279069767441,0.0348837209302325,0,0.01,0.01,1,0.01,0.01,13,0.01,0.01,9,0.01,0.01,6,0.02,0.01,3,0.01,0.01,15,0.031176470588235295,0.04,17,0.05037037037037037,0.01,27
BELGP25,Belgian Grand Prix,VER,4.0,7.0,0,0,0,4.2,0.2419354838709677,0.5564516129032258,0,0.18933673469387757,0.18,196,0.19930275229357797,0.19,1090,0.1713327674023769,0.15,1178,0.12980042016806723,0.01,952,0.6166666666666667,0.6,66,0.6160079051383399,0.63,253,0.6476923076923078,0.64,234,0.47544600938967135,0.01,639
HUNGP25,Hungarian Grand Prix,ALB,20.0,14.0,0,0,0,12.0,0.0,0.1067961165048543,0,0.01,0.01,48,0.01,0.01,20,0.01,0.01,26,0.01,0.01,26,0.02,0.02,12,0.018461538461538463,0.01,13,0.01,0.01,7,0.01,0.01,5
HUNGP25,Hungarian Grand Prix,ALO,5.0,8.0,0,0,0,11.9,0.0229885057471264,0.1494252873563218,0,0.01,0.01,10,0.01,0.01,7,0.01,0.01,52,0.01,0.01,36,0.016428571428571428,0.01,14,0.018000000000000002,0.02,20,0.13214285714285715,0.14,112,0.10103703703703705,0.01,135
HUNGP25,Hungarian Grand Prix,ANT,12.0,13.0,0,0,0,8.1,0.1538461538461538,0.2307692307692307,0,0.01,0.01,22,0.01,0.01,11,0.01,0.01,15,0.01,0.01,5,0.06918918918918919,0.05,37,0.04642857142857143,0.04,28,0.04,0.02,18,0.01,0.01,1
HUNGP25,Hungarian Grand Prix,ARO,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
HUNGP25,Hungarian Grand Prix,BEA,13.0,20.0,0,0,0,13.5,0.0,0.0,0,,,0,,,0,0.01,0.01,3,0.01,0.01,2,0.01,0.01,4,0.01,0.01,2,0.01,0.01,2,0.01,0.01,1
HUNGP25,Hungarian Grand Prix,BOR,9.0,11.0,0,0,0,15.5,0.0,0.0,0,0.01,0.01,7,0.01,0.01,2,0.01,0.01,4,0.01,0.01,8,0.01,0.01,2,0.01,0.01,1,0.011666666666666667,0.01,6,0.011428571428571429,0.02,7
HUNGP25,Hungarian Grand Prix,COL,15.0,16.0,0,0,0,13.0,0.0,0.0,0,0.01,0.01,4,0.01,0.01,4,,,0,0.01,0.01,7,,,0,,,0,0.01,0.01,3,0.01,0.01,2
HUNGP25,Hungarian Grand Prix,DRU,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
HUNGP25,Hungarian Grand Prix,GAS,17.0,18.0,0,0,0,12.7,0.024,0.064,0,,,0,0.01,0.01,5,0.01,0.01,5,0.01,0.01,3,,,0,0.01,0.01,2,0.01,0.01,5,0.01,0.01,4
HUNGP25,Hungarian Grand Prix,HAD,7.0,15.0,0,0,0,14.1,0.0,0.0,0,,,0,0.01,0.01,4,0.01,0.01,6,0.01,0.01,4,0.01,0.01,2,0.018333333333333333,0.02,12,0.012222222222222223,0.01,9,0.01,0.01,1
HUNGP25,Hungarian Grand Prix,HAM,14.0,7.0,0,0,0,6.1,0.2096774193548387,0.5080645161290323,0,0.03968586387434555,0.04,191,0.03712820512820513,0.04,195,0.025714285714285717,0.01,84,0.01,0.01,23,0.21821428571428572,0.22,140,0.19580882352941179,0.18,136,0.11934426229508198,0.04,122,0.038157894736842106,0.01,38
HUNGP25,Hungarian Grand Prix,HUL,19.0,6.0,0,0,0,11.7,0.0,0.0144927536231884,0,0.01,0.01,11,0.01,0.01,5,0.01,0.01,3,0.01,0.01,2,0.0175,0.01,8,0.02,0.02,6,0.016666666666666666,0.02,3,0.01,0.01,2
HUNGP25,Hungarian Grand Prix,LAW,10.0,10.0,0,0,0,15.8,0.0,0.0476190476190476,0,0.01,0.01,9,0.01,0.01,2,,,0,0.01,0.01,2,,,0,0.01,0.01,2,0.01,0.01,2,0.01,0.01,1
HUNGP25,Hungarian Grand Prix,LEC,6.0,9.0,0,0,0,5.4,0.072,0.216,0,0.0636144578313253,0.06,166,0.05666666666666667,0.06,189,0.1626525198938992,0.19,754,0.3312002341920375,0.01,1708,0.3725,0.37,120,0.4789403973509934,0.53,151,0.6333333333333333,0.66,405,0.51744140625,0.01,512
HUNGP25,Hungarian Grand Prix,NOR,1.0,5.0,0,0,1,2.1,0.08,0.216,0,0.3697050561797753,0.37,712,0.4181062670299728,0.45,734,0.3527077747989276,0.29,746,0.3834729064039408,0.99,2436,0.810625,0.8,176,0.8412290502793296,0.84,179,0.8652238805970149,0.84,134,0.8050896860986547,0.99,446
HUNGP25,Hungarian Grand Prix,OCO,18.0,19.0,0,0,0,13.1,0.0,0.0,0,,,0,0.01,0.01,4,0.01,0.01,1,0.01,0.01,2,0.01,0.01,5,0.01,0.01,1,0.01,0.01,1,0.01,0.01,1
HUNGP25,Hungarian Grand Prix,PIA,2.0,2.0,0,1,0,2.5,0.1627906976744186,0.2790697674418604,0,0.40784452296819784,0.41,1415,0.4171224307417337,0.42,1119,0.48137692307692304,0.48,1300,0.45068232307204065,0.01,3151,0.8364583333333333,0.84,192,0.849795918367347,0.87,245,0.8768396226415095,0.88,212,0.8919298245614036,0.99,171
HUNGP25,Hungarian Grand Prix,RUS,4.0,1.0,1,1,0,5.9,0.064,0.144,0,0.03644230769230769,0.03,104,0.02010204081632653,0.02,98,0.021451612903225805,0.03,124,0.028579881656804737,0.01,169,0.21015873015873016,0.18,63,0.15923076923076923,0.14,65,0.22443298969072165,0.34,194,0.42179816513761464,0.99,545
HUNGP25,Hungarian Grand Prix,SAI,11.0,4.0,0,0,0,8.0,0.024,0.144,0,0.01,0.01,21,0.01,0.01,9,0.01,0.01,5,0.01,0.01,3,0.01818181818181818,0.02,11,0.01785714285714286,0.02,14,0.01,0.01,7,0.01,0.01,5
HUNGP25,Hungarian Grand Prix,STR,3.0,12.0,0,0,0,13.8,0.0,0.0241935483870967,0,0.01,0.01,3,0.01,0.01,5,0.01,0.01,10,0.01,0.01,2,0.01,0.01,1,0.01,0.01,10,0.02707317073170732,0.01,41,0.02857142857142857,0.01,21
HUNGP25,Hungarian Grand Prix,TSU,16.0,17.0,0,0,0,12.7,0.0114942528735632,0.0344827586206896,0,0.01,0.01,6,0.01,0.01,11,0.01,0.01,2,0.01,0.01,2,0.06,0.06,1,0.02,0.01,6,0.01,0.01,8,0.01,0.01,1
HUNGP25,Hungarian Grand Prix,VER,8.0,3.0,0,1,0,4.6,0.24,0.552,0,0.1424804469273743,0.14,895,0.11486825595984942,0.08,797,0.04904672897196262,0.02,535,0.0184020618556701,0.01,194,0.5840314136125655,0.58,191,0.538498023715415,0.5,253,0.22594059405940595,0.11,505,0.10109375,0.01,256
DUTGP25,Dutch Grand Prix,ALB,15.0,7.0,0,0,0,12.1,0.0,0.1057692307692307,0,,,0,0.01,0.01,5,0.01,0.01,1,0.01,0.01,4,0.02,0.02,2,0.08,0.06,2,0.05,0.02,4,0.01,0.01,4
DUTGP25,Dutch Grand Prix,ALO,8.0,8.0,0,0,0,10.9,0.0227272727272727,0.1477272727272727,0,,,0,0.030476190476190476,0.05,42,0.02066666666666667,0.01,15,0.01,0.01,2,0.03666666666666667,0.03,6,0.2368,0.23,50,0.1394915254237288,0.03,59,0.027777777777777776,0.01,18
DUTGP25,Dutch Grand Prix,ANT,11.0,6.0,0,0,0,9.3,0.1428571428571428,0.2142857142857142,0,0.01,0.01,3,0.01,0.01,1,0.01,0.01,3,0.01,0.01,5,0.0475,0.05,8,0.0575,0.03,8,0.016666666666666666,0.01,15,0.0225,0.01,4
DUTGP25,Dutch Grand Prix,BEA,19.0,13.0,0,0,0,14.0,0.0,0.0,0,,,0,0.01,0.01,1,0.01,0.01,2,0.01,0.01,1,,,0,0.01,0.01,1,,,0,0.01,0.01,1
DUTGP25,Dutch Grand Prix,BOR,13.0,15.0,0,0,0,14.7,0.0,0.0,0,,,0,0.01,0.01,1,0.01,0.01,3,0.01,0.01,1,0.02,0.02,2,0.02,0.02,2,,,0,0.01,0.01,1
DUTGP25,Dutch Grand Prix,COL,16.0,4.0,0,0,0,13.428571428571429,0.0,0.0,0,,,0,,,0,0.01,0.01,1,0.01,0.01,2,,,0,0.0125,0.02,4,0.01,0.01,1,0.01,0.01,1
DUTGP25,Dutch Grand Prix,GAS,14.0,19.0,0,0,0,13.3,0.0238095238095238,0.0634920634920634,0,,,0,0.01,0.01,1,0.01,0.01,2,0.01,0.01,1,0.01,0.01,1,0.01,0.01,3,0.01,0.01,1,0.01,0.01,1
DUTGP25,Dutch Grand Prix,HAD,4.0,5.0,0,0,0,14.6,0.0,0.0,0,,,0,0.01,0.01,1,0.01,0.01,8,0.01,0.01,23,0.01,0.01,2,0.0125,0.02,4,0.10161290322580646,0.1,31,0.333876404494382,0.99,178
DUTGP25,Dutch Grand Prix,HAM,6.0,20.0,0,0,0,6.2,0.208,0.504,0,0.02,0.02,20,0.016875,0.02,16,0.01375,0.01,8,0.01,0.01,3,0.155,0.14,32,0.11156862745098038,0.02,51,0.05964285714285714,0.05,28,0.05083333333333333,0.01,24
DUTGP25,Dutch Grand Prix,HUL,17.0,18.0,0,0,0,10.7,0.0,0.0142857142857142,0,,,0,0.01,0.01,1,0.01,0.01,2,0.01,0.01,1,0.01,0.01,3,0.013999999999999999,0.02,5,0.01,0.01,1,0.01,0.01,1
DUTGP25,Dutch Grand Prix,LAW,9.0,12.0,0,0,0,15.1,0.0,0.0454545454545454,0,,,0,0.01,0.01,1,0.01,0.01,1,0.01,0.01,1,,,0,,,0,,,0,0.01,0.01,1
DUTGP25,Dutch Grand Prix,LEC,7.0,17.0,0,0,0,5.9,0.0714285714285714,0.2142857142857142,0,0.05484848484848484,0.06,33,0.031315789473684214,0.02,38,0.0175,0.02,16,0.01,0.01,7,0.39229166666666665,0.39,48,0.1991489361702128,0.12,47,0.11358490566037735,0.09,53,0.14105263157894737,0.01,76
DUTGP25,Dutch Grand Prix,NOR,2.0,2.0,0,1,0,2.3,0.0793650793650793,0.2142857142857142,0,0.3877040816326531,0.39,196,0.4543478260869565,0.48,230,0.426,0.35,305,0.2552650822669104,0.01,547,0.8320000000000001,0.82,190,0.85816091954023,0.89,87,0.9027941176470589,0.9,68,0.7973109243697479,0.01,119
DUTGP25,Dutch Grand Prix,OCO,18.0,14.0,0,0,0,13.8,0.0,0.0,0,,,0,0.01,0.01,1,0.01,0.01,2,0.01,0.01,2,0.01,0.01,1,0.011666666666666667,0.01,6,,,0,0.01,0.01,1
DUTGP25,Dutch Grand Prix,PIA,1.0,1.0,1,1,1,2.6,0.1590909090909091,0.2954545454545454,0,0.4224305555555556,0.42,288,0.40142131979695433,0.38,197,0.5428481012658228,0.61,316,0.7370287253141831,0.99,1114,0.8370068027210884,0.85,147,0.8471717171717172,0.89,99,0.9110958904109588,0.92,73,0.9011940298507463,0.99,134
DUTGP25,Dutch Grand Prix,RUS,5.0,9.0,0,0,0,5.8,0.0714285714285714,0.1507936507936507,0,0.0327027027027027,0.03,37,0.043076923076923075,0.03,26,0.027111111111111114,0.02,45,0.024642857142857143,0.01,28,0.2719607843137255,0.27,51,0.316,0.33,35,0.2638888888888889,0.24,72,0.22763157894736843,0.01,152
DUTGP25,Dutch Grand Prix,SAI,10.0,10.0,0,0,0,8.0,0.0238095238095238,0.1428571428571428,0,,,0,0.01,0.01,3,0.01,0.01,5,0.01,0.01,2,0.028333333333333335,0.03,6,0.044000000000000004,0.05,5,0.034,0.03,5,0.044444444444444446,0.01,9
DUTGP25,Dutch Grand Prix,STR,20.0,11.0,0,0,0,13.2,0.0,0.024,0,,,0,0.01,0.01,5,0.01,0.01,3,0.01,0.01,1,0.015,0.02,2,0.07875,0.1,16,0.055999999999999994,0.01,5,0.01,0.01,1
DUTGP25,Dutch Grand Prix,TSU,12.0,16.0,0,0,0,13.1,0.0113636363636363,0.034090909090909,0,,,0,0.01,0.01,4,0.01,0.01,2,0.01,0.01,1,,,0,0.025,0.03,4,0.03,0.03,1,0.01,0.01,1
DUTGP25,Dutch Grand Prix,VER,3.0,3.0,0,1,0,4.6,0.238095238095238,0.5555555555555556,0,0.10029411764705883,0.11,272,0.1018324607329843,0.09,191,0.08200757575757577,0.08,264,0.07739884393063584,0.01,346,0.481268115942029,0.48,276,0.47069767441860466,0.44,172,0.6043693693693694,0.71,222,0.7710191082802548,0.99,314
ITAGP25,Italian Grand Prix,ALB,14.0,5.0,0,0,0,11.2,0.0,0.1047619047619047,0,0.01,0.01,2,0.01,0.01,2,0.01,0.01,1,0.01,0.01,6,0.025714285714285717,0.02,7,0.03857142857142857,0.05,14,0.04333333333333333,0.01,6,0.018333333333333333,0.01,6
ITAGP25,Italian Grand Prix,ALO,9.0,19.0,0,0,0,10.6,0.0224719101123595,0.146067415730337,0,0.01,0.01,1,0.01,0.01,1,,,0,0.01,0.01,6,0.02,0.02,7,0.02,0.02,1,0.015,0.02,6,0.02,0.02,3
ITAGP25,Italian Grand Prix,ANT,7.0,10.0,0,0,0,9.0,0.1333333333333333,0.2,0,0.01,0.01,2,0.01,0.01,2,0.01,0.01,7,0.01,0.01,7,0.035833333333333335,0.03,12,0.03625,0.04,8,0.0961111111111111,0.04,18,0.03375,0.01,24
ITAGP25,Italian Grand Prix,ARO,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
ITAGP25,Italian Grand Prix,BAD,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
ITAGP25,Italian Grand Prix,BEA,11.0,9.0,0,0,0,14.0,0.0,0.0,0,,,0,0.01,0.01,1,0.01,0.01,1,0.01,0.01,2,,,0,0.01,0.01,2,0.01,0.01,1,0.01,0.01,1
ITAGP25,Italian Grand Prix,BOR,8.0,12.0,0,0,0,14.4,0.0,0.0,0,,,0,0.01,0.01,3,,,0,0.01,0.01,2,,,0,0.01,0.01,2,0.016153846153846154,0.03,13,0.03,0.03,9
ITAGP25,Italian Grand Prix,CAM,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
ITAGP25,Italian Grand Prix,CHO,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
ITAGP25,Italian Grand Prix,COL,18.0,15.0,0,0,0,12.25,0.0,0.0,0,,,0,0.01,0.01,2,,,0,0.01,0.01,1,,,0,,,0,,,0,0.01,0.01,1
ITAGP25,Italian Grand Prix,DUN,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
ITAGP25,Italian Grand Prix,GAS,19.0,14.0,0,0,0,14.5,0.0236220472440944,0.0629921259842519,0,,,0,0.01,0.01,1,,,0,0.01,0.01,1,,,0,0.01,0.01,1,0.01,0.01,2,0.01,0.01,1
ITAGP25,Italian Grand Prix,HAD,16.0,11.0,0,0,0,13.7,0.0,0.0,0,0.01,0.01,3,0.01,0.01,4,0.01,0.01,1,0.01,0.01,2,0.02,0.02,13,0.03428571428571428,0.06,7,0.04727272727272727,0.05,11,0.015,0.01,4
ITAGP25,Italian Grand Prix,HAM,5.0,6.0,0,0,0,7.5,0.2063492063492063,0.5,0,0.02230769230769231,0.02,26,0.03170731707317073,0.04,41,0.024285714285714285,0.01,28,0.01,0.01,26,0.08233333333333333,0.07,60,0.18892307692307692,0.18,65,0.13073684210526315,0.06,95,0.0625974025974026,0.01,77
ITAGP25,Italian Grand Prix,HUL,12.0,,0,0,0,11.0,0.0,0.0140845070422535,0,,,0,0.01,0.01,2,,,0,0.01,0.01,4,0.01,0.01,3,0.01,0.01,1,0.01,0.01,5,0.016666666666666666,0.02,3
ITAGP25,Italian Grand Prix,LAW,20.0,17.0,0,0,0,14.6,0.0,0.0434782608695652,0,,,0,,,0,0.01,0.01,2,0.01,0.01,1,,,0,,,0,0.02,0.02,3,0.01,0.01,1
ITAGP25,Italian Grand Prix,LEC,4.0,4.0,0,0,0,7.4,0.0708661417322834,0.2125984251968504,0,0.0737037037037037,0.08,54,0.13738095238095238,0.13,126,0.11428571428571428,0.05,147,0.04985714285714286,0.01,140,0.40142857142857147,0.39,70,0.5125,0.55,112,0.4974603174603175,0.44,126,0.3078061224489796,0.01,196
ITAGP25,Italian Grand Prix,MAR,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
ITAGP25,Italian Grand Prix,NOR,2.0,1.0,1,1,0,2.4,0.0787401574803149,0.2204724409448819,0,0.35577235772357724,0.34,123,0.35177304964539,0.34,141,0.36940959409594093,0.38,271,0.2442283950617284,0.01,972,0.7844871794871794,0.78,78,0.7742156862745098,0.76,102,0.7662637362637362,0.82,91,0.8709848484848485,0.99,132
ITAGP25,Italian Grand Prix,OCO,15.0,18.0,0,0,0,13.5,0.0,0.0,0,,,0,0.01,0.01,2,0.01,0.01,1,0.01,0.01,2,,,0,,,0,0.01,0.01,2,0.01,0.01,1
