round,event_code,race_name,market_type,driver,team,outcome,finish_pos,yes_price,no_price,base_rate,edge_vs_base,cross_winner_price,grid_pos,gap_to_pole,gap_to_teammate,q_improvement,q1_sec,q3_sec,fp2_best_delta,fp2_lr_delta,fp2_lr_std,fp2_n_laps,fp3_best_delta,rolling_avg_finish,rolling_avg_grid,rolling_avg_gained,rolling_dnf_rate,rolling_avg_points,rolling_consistency,n_prior_races,team_tier,is_street_circuit,is_high_attrition,is_home_race,price_drift,total_volume,volume_ratio
20,GRAPDM25,Mexico,RACEPODIUM,COL,Alpine,0,16,0.01,0.99,0.0312,0.0212,0.01,20,2.084000000000003,0.12399999999999523,,77.67,,1.3290000000000077,0.7639999999999958,0.057569436335610555,10.0,1.9480000000000075,16.0,16.0,0.0,0.8,0.0,2.6832815729997477,22,3,0,0,0,,200.0,
21,SAOPGP25,São Paulo,RACE,NOR,McLaren,1,1,0.7138,0.2862,0.5,-0.2138,,1,0.0,-0.375,-0.002081658435741504,69.656,69.511,,,,,,3.0,3.4,0.4,0.0,16.4,2.0976176963403033,44,1,0,0,0,-0.001997793584930463,114700.0,1.8649215705864721
21,SAOPGP25,São Paulo,RACEPODIUM,NOR,McLaren,1,1,0.8841,0.1159,0.7969,-0.0872,0.7137698412698413,1,0.0,-0.375,-0.002081658435741504,69.656,69.511,,,,,,3.0,3.4,0.4,0.0,16.4,2.0976176963403033,44,1,0,0,0,0.006822975517890795,24150.0,5.141912512716175
21,SAOPGP25,São Paulo,RACE,ANT,Mercedes,0,2,0.1025,0.8975,0.2344,0.1319,,2,0.1740000000000066,-0.2569999999999908,-0.007223045361294604,70.192,69.685,,,,,,7.4,5.4,-2.0,0.0,6.4,3.261901286060018,20,2,0,0,0,0.006801075268817222,39008.0,0.9221444761998621
21,SAOPGP25,São Paulo,RACEPODIUM,ANT,Mercedes,1,2,0.5414,0.4586,0.7109,0.1695,0.10250000000000001,2,0.1740000000000066,-0.2569999999999908,-0.007223045361294604,70.192,69.685,,,,,,7.4,5.4,-2.0,0.0,6.4,3.261901286060018,20,2,0,0,0,0.0006197478991594174,29733.0,0.5433688035297171
21,SAOPGP25,São Paulo,RACE,LEC,Ferrari,0,19,0.04,0.96,0.1172,0.0772,,3,0.29400000000001114,-0.2949999999999875,-0.0018445963336859135,69.934,69.805,,,,,,4.8,5.2,0.4,0.0,11.0,2.4819347291981715,44,1,0,0,0,-0.005762711864406765,23970.0,0.7837475814853401
21,SAOPGP25,São Paulo,RACEPODIUM,LEC,Ferrari,0,19,0.4639,0.5361,0.5312,0.0674,0.04000000000000001,3,0.29400000000001114,-0.2949999999999875,-0.0018445963336859135,69.934,69.805,,,,,,4.8,5.2,0.4,0.0,11.0,2.4819347291981715,44,1,0,0,0,0.010204678362572828,11734.0,1.9512072434607646
21,SAOPGP25,São Paulo,RACE,PIA,McLaren,0,5,0.109,0.891,0.0391,-0.0699,,4,0.375,0.375,-0.0006006177782862601,69.928,69.886,,,,,,7.4,5.6,-1.8,0.2,9.4,6.343500610861482,44,1,0,0,0,0.01517802799756543,35515.0,0.8718705528909503
21,SAOPGP25,São Paulo,RACEPODIUM,PIA,McLaren,0,5,0.6917,0.3083,0.3516,-0.3401,0.1089516129032258,4,0.375,0.375,-0.0006006177782862601,69.928,69.886,,,,,,7.4,5.6,-1.8,0.2,9.4,6.343500610861482,44,1,0,0,0,0.005328638497652527,15389.0,1.1418232428670843
21,SAOPGP25,São Paulo,RACE,HAD,Racing Bulls,0,8,0.01,0.99,0.0156,0.0056,,5,0.4200000000000017,-0.03100000000000591,-0.0021688569267868246,70.083,69.931,,,,,,12.0,12.6,0.6,0.4,0.4,2.280350850198276,20,3,0,0,0,0.0,3483.0,4.873524451939292
21,SAOPGP25,São Paulo,RACEPODIUM,HAD,Racing Bulls,0,8,0.0667,0.9333,0.1875,0.1208,0.01,5,0.4200000000000017,-0.03100000000000591,-0.0021688569267868246,70.083,69.931,,,,,,12.0,12.6,0.6,0.4,0.4,2.280350850198276,20,3,0,0,0,-0.00404761904761905,3209.0,1.619591836734694
21,SAOPGP25,São Paulo,RACE,RUS,Mercedes,0,4,0.0197,0.9803,0.0312,0.0116,,6,0.4309999999999974,0.2569999999999908,0.00010009294344735528,69.935,69.942,,,,,,4.2,3.8,-0.4,0.0,13.4,2.3151673805580453,44,2,0,0,0,-0.012952380952380955,35971.0,4.831874189364462
21,SAOPGP25,São Paulo,RACEPODIUM,RUS,Mercedes,0,4,0.2148,0.7852,0.1172,-0.0977,0.01966666666666667,6,0.4309999999999974,0.2569999999999908,0.00010009294344735528,69.935,69.942,,,,,,4.2,3.8,-0.4,0.0,13.4,2.3151673805580453,44,2,0,0,0,0.00438221153846155,11425.0,3.3874807987711213
21,SAOPGP25,São Paulo,RACE,LAW,Racing Bulls,0,7,0.01,0.99,0.0079,-0.0021,,7,0.4510000000000076,0.03100000000000591,-0.0020825012837336794,70.108,69.962,,,,,,13.0,12.0,-1.0,0.4,2.0,4.9396356140913875,26,3,0,0,0,,30.0,
21,SAOPGP25,São Paulo,RACEPODIUM,LAW,Racing Bulls,0,7,0.01,0.99,0.0709,0.0609,0.01,7,0.4510000000000076,0.03100000000000591,-0.0020825012837336794,70.108,69.962,,,,,,13.0,12.0,-1.0,0.4,2.0,4.9396356140913875,26,3,0,0,0,-0.043333333333333335,1778.0,0.008508224617129892
21,SAOPGP25,São Paulo,RACE,BEA,Haas F1 Team,0,6,0.01,0.99,0.0079,-0.0021,,8,0.4660000000000082,-0.4609999999999985,0.0012304874733513403,69.891,69.977,,,,,,9.2,10.4,1.2,0.0,3.2,2.9257477676655586,23,3,0,0,0,,1970.0,
21,SAOPGP25,São Paulo,RACEPODIUM,BEA,Haas F1 Team,0,6,0.0464,0.9536,0.0236,-0.0227,0.01,8,0.4660000000000082,-0.4609999999999985,0.0012304874733513403,69.891,69.977,,,,,,9.2,10.4,1.2,0.0,3.2,2.9257477676655586,23,3,0,0,0,-0.020303030303030302,1875.0,1.1751740139211138
21,SAOPGP25,São Paulo,RACE,GAS,Alpine,0,10,0.01,0.99,0.0078,-0.0022,,9,0.49099999999999966,-0.6300000000000097,0.001674179008370755,69.885,70.002,,,,,,17.4,17.8,0.4,1.0,0.0,1.624807680927192,44,3,0,0,0,,187.0,
21,SAOPGP25,São Paulo,RACEPODIUM,GAS,Alpine,0,10,0.0433,0.9567,0.0156,-0.0277,0.01,9,0.49099999999999966,-0.6300000000000097,0.001674179008370755,69.885,70.002,,,,,,17.4,17.8,0.4,1.0,0.0,1.624807680927192,44,3,0,0,0,-0.006666666666666675,1243.0,68.05555555555556
21,SAOPGP25,São Paulo,RACE,HUL,Kick Sauber,0,9,0.01,0.99,0.0236,0.0136,,10,0.5280000000000058,,-0.0042367459516328785,70.337,70.039,,,,,,16.6,12.8,-3.8,0.6,0.8,4.5431266766402185,44,3,0,0,0,,216.0,
21,SAOPGP25,São Paulo,RACEPODIUM,HUL,Kick Sauber,0,9,0.02,0.98,0.0472,0.0272,0.01,10,0.5280000000000058,,-0.0042367459516328785,70.337,70.039,,,,,,16.6,12.8,-3.8,0.6,0.8,4.5431266766402185,44,3,0,0,0,0.0,5317.0,56.17204301075269
21,SAOPGP25,São Paulo,RACEPODIUM,ALO,Aston Martin,0,14,0.01,0.99,0.0315,0.0215,,11,0.4900000000000091,-0.1599999999999966,-0.002564796739858261,70.181,,,,,,,13.8,10.6,-3.2,0.4,1.4,4.621688003316537,44,2,0,0,0,-0.03666666666666666,5123.0,40.65040650406504
21,SAOPGP25,São Paulo,RACE,ALB,Williams,0,11,0.01,0.99,0.0,-0.01,,12,0.5420000000000016,-0.41899999999999693,-0.0008842615702773674,70.115,,,,,,,12.0,17.6,5.6,0.4,1.2,2.6076809620810595,44,3,0,0,0,0.0,309.0,2.3225806451612905
21,SAOPGP25,São Paulo,RACE,HAM,Ferrari,0,18,0.01,0.99,0.0,-0.01,,13,0.5889999999999986,0.2949999999999875,0.0011997257769651075,70.016,,,,,,,6.8,7.2,0.4,0.0,6.4,1.6,44,1,0,0,0,0.0,5013.0,0.023270055113288425
21,SAOPGP25,São Paulo,RACEPODIUM,HAM,Ferrari,0,18,0.0486,0.9514,0.0079,-0.0406,0.01,13,0.5889999999999986,0.2949999999999875,0.0011997257769651075,70.016,,,,,,,6.8,7.2,0.4,0.0,6.4,1.6,44,1,0,0,0,-0.004761904761904752,2996.0,10.137546468401487
21,SAOPGP25,São Paulo,RACEPODIUM,STR,Aston Martin,0,16,0.04,0.96,0.0157,-0.0243,,14,0.6500000000000057,0.1599999999999966,0.0017132822204138226,70.041,,,,,,,14.8,16.6,1.8,0.6,0.0,2.315167380558045,43,2,0,0,0,0.015,38.0,1.5333333333333334
21,SAOPGP25,São Paulo,RACEPODIUM,SAI,Williams,0,13,0.03,0.97,0.0236,-0.0064,,15,0.9609999999999985,0.41899999999999693,0.004103499373076438,70.184,,,,,,,12.2,10.8,-1.4,0.6,3.2,5.912698199637793,43,3,0,0,0,-0.015,153.0,1.8867924528301887
21,SAOPGP25,São Paulo,RACE,VER,Red Bull Racing,0,3,0.0374,0.9626,0.0,-0.0374,,16,0.8920000000000101,-0.3079999999999927,,70.403,,,,,,,1.6,2.0,0.4,0.0,21.6,0.8,44,1,0,0,0,-8.964048444006639e-05,99375.0,0.7695608817977848
21,SAOPGP25,São Paulo,RACEPODIUM,VER,Red Bull Racing,1,3,0.1274,0.8726,0.0,-0.1274,0.037423312883435575,16,0.8920000000000101,-0.3079999999999927,,70.403,,,,,,,1.6,2.0,0.4,0.0,21.6,0.8,44,1,0,0,0,-0.0070592957489508945,60917.0,3.4409856382590944
21,SAOPGP25,São Paulo,RACE,COL,Alpine,0,15,0.01,0.99,0.0,-0.01,,18,1.1210000000000093,0.6300000000000097,,70.632,,,,,,,17.0,16.8,-0.2,1.0,0.0,1.0954451150103321,23,3,0,0,0,,935.0,
21,SAOPGP25,São Paulo,RACE,TSU,Red Bull Racing,0,17,0.01,0.99,0.0,-0.01,,19,1.2000000000000028,0.3079999999999927,,70.711,,,,,,,9.8,10.2,0.4,0.2,2.8,2.7856776554368237,44,1,0,0,0,,93.0,0.0
22,LASVGP25,Las Vegas,RACE,NOR,McLaren,0,19,0.2602,0.7398,0.5,0.2398,,1,0.0,-1.027000000000001,-0.06528798940011953,115.473,107.934,0.0,,,3.0,3.0579999999999927,2.8,3.2,0.4,0.0,17.8,2.2271057451320084,45,1,1,1,0,-0.23141550496439683,450794.0,9.201728976192632
22,LASVGP25,Las Vegas,RACEPODIUM,NOR,McLaren,0,19,0.8842,0.1158,0.7969,-0.0874,0.2601525423728814,1,0.0,-1.027000000000001,-0.06528798940011953,115.473,107.934,0.0,,,3.0,3.0579999999999927,2.8,3.2,0.4,0.0,17.8,2.2271057451320084,45,1,1,1,0,0.04202401372212683,64316.0,21.71045197740113
22,LASVGP25,Las Vegas,FASTESTLAP,NOR,McLaren,0,19,0.3091,0.6909,0.05,-0.2591,,1,0.0,-1.027000000000001,-0.06528798940011953,115.473,107.934,0.0,,,3.0,3.0579999999999927,2.8,3.2,0.4,0.0,17.8,2.2271057451320084,45,1,1,1,0,0.08367588932806325,4566.0,1.6500290191526408
22,LASVGP25,Las Vegas,RACE,VER,Red Bull Racing,1,1,0.7105,0.2895,0.2344,-0.4762,,2,0.3230000000000075,-8.540999999999997,-0.04584075164378002,113.458,108.257,0.5030000000000001,,,4.0,0.22700000000000387,2.0,5.6,3.6,0.0,19.6,0.8944271909999159,45,1,1,1,0,0.32185190773488204,572517.0,20.655898929530583
22,LASVGP25,Las Vegas,RACEPODIUM,VER,Red Bull Racing,1,1,0.8725,0.1275,0.7109,-0.1616,0.7105350353068984,2,0.3230000000000075,-8.540999999999997,-0.04584075164378002,113.458,108.257,0.5030000000000001,,,4.0,0.22700000000000387,2.0,5.6,3.6,0.0,19.6,0.8944271909999159,45,1,1,1,0,0.040998890122086684,32798.0,8.83448275862069
22,LASVGP25,Las Vegas,FASTESTLAP,VER,Red Bull Racing,1,1,0.4378,0.5622,0.05,-0.3878,,2,0.3230000000000075,-8.540999999999997,-0.04584075164378002,113.458,108.257,0.5030000000000001,,,4.0,0.22700000000000387,2.0,5.6,3.6,0.0,19.6,0.8944271909999159,45,1,1,1,0,0.09666666666666657,5143.0,20.3402489626556
22,LASVGP25,Las Vegas,RACE,SAI,Williams,0,5,0.0176,0.9824,0.1172,0.0996,,3,0.362000000000009,-7.923999999999992,-0.057254533267173294,114.873,108.296,0.8329999999999984,,,3.0,1.608000000000004,12.6,11.2,-1.4,0.6,3.2,5.885575587824865,44,3,1,1,0,-0.007436974789915972,140201.0,7.123826631127593
22,LASVGP25,Las Vegas,RACEPODIUM,SAI,Williams,0,5,0.1989,0.8011,0.5312,0.3323,0.017563025210084033,3,0.362000000000009,-7.923999999999992,-0.057254533267173294,114.873,108.296,0.8329999999999984,,,3.0,1.608000000000004,12.6,11.2,-1.4,0.6,3.2,5.885575587824865,44,3,1,1,0,-0.04208100810081003,69386.0,1.275995538935905
22,LASVGP25,Las Vegas,FASTESTLAP,SAI,Williams,0,5,0.0983,0.9017,0.05,-0.0483,,3,0.362000000000009,-7.923999999999992,-0.057254533267173294,114.873,108.296,0.8329999999999984,,,3.0,1.608000000000004,12.6,11.2,-1.4,0.6,3.2,5.885575587824865,44,3,1,1,0,,1136.0,
22,LASVGP25,Las Vegas,RACE,RUS,Mercedes,0,2,0.1137,0.8863,0.0391,-0.0747,,4,0.8689999999999998,-7.510999999999996,-0.0383670366965991,113.144,108.803,0.4350000000000023,0.24049999999999727,1.938482024678071,5.0,0.0,4.0,4.0,0.0,0.0,13.8,2.280350850198276,45,2,1,1,0,0.04309867640129078,266965.0,13.964405829596412
22,LASVGP25,Las Vegas,RACEPODIUM,RUS,Mercedes,1,2,0.7569,0.2431,0.3516,-0.4054,0.11374908290535583,4,0.8689999999999998,-7.510999999999996,-0.0383670366965991,113.144,108.803,0.4350000000000023,0.24049999999999727,1.938482024678071,5.0,0.0,4.0,4.0,0.0,0.0,13.8,2.280350850198276,45,2,1,1,0,0.1526557173845675,43129.0,4.347012149764443
22,LASVGP25,Las Vegas,FASTESTLAP,RUS,Mercedes,0,2,0.1438,0.8562,0.05,-0.0938,,4,0.8689999999999998,-7.510999999999996,-0.0383670366965991,113.144,108.803,0.4350000000000023,0.24049999999999727,1.938482024678071,5.0,0.0,4.0,4.0,0.0,0.0,13.8,2.280350850198276,45,2,1,1,0,-0.05615384615384619,1070.0,117.88888888888889
22,LASVGP25,Las Vegas,RACE,PIA,McLaren,0,20,0.0399,0.9601,0.0156,-0.0243,,5,1.027000000000001,1.027000000000001,-0.048741095125017446,114.544,108.961,0.8909999999999911,,,3.0,2.968999999999994,7.8,5.8,-2.0,0.2,8.4,6.11228271597445,45,1,1,1,0,-0.0072959322959322975,161417.0,32.614535610162434
22,LASVGP25,Las Vegas,RACEPODIUM,PIA,McLaren,0,20,0.2577,0.7423,0.1875,-0.0702,0.03992628992628992,5,1.027000000000001,1.027000000000001,-0.048741095125017446,114.544,108.961,0.8909999999999911,,,3.0,2.968999999999994,7.8,5.8,-2.0,0.2,8.4,6.11228271597445,45,1,1,1,0,-0.10852761188527615,71049.0,0.9149641528758558
22,LASVGP25,Las Vegas,FASTESTLAP,PIA,McLaren,0,20,0.1079,0.8921,0.05,-0.0579,,5,1.027000000000001,1.027000000000001,-0.048741095125017446,114.544,108.961,0.8909999999999911,,,3.0,2.968999999999994,7.8,5.8,-2.0,0.2,8.4,6.11228271597445,45,1,1,1,0,0.01785714285714289,1541.0,153.1
22,LASVGP25,Las Vegas,RACE,LAW,Racing Bulls,0,14,0.01,0.99,0.0312,0.0212,,6,1.1280000000000001,-0.49200000000000443,-0.050214233462221806,114.828,109.062,0.2989999999999924,,,5.0,1.384999999999991,11.6,9.8,-1.8,0.4,3.2,5.4258639865002145,27,3,1,1,0,0.0,12263.0,64.57754010695187
22,LASVGP25,Las Vegas,RACEPODIUM,LAW,Racing Bulls,0,14,0.0388,0.9612,0.1172,0.0784,0.01,6,1.1280000000000001,-0.49200000000000443,-0.050214233462221806,114.828,109.062,0.2989999999999924,,,5.0,1.384999999999991,11.6,9.8,-1.8,0.4,3.2,5.4258639865002145,27,3,1,1,0,0.003799999999999998,4609.0,19.12663755458515
22,LASVGP25,Las Vegas,FASTESTLAP,LAW,Racing Bulls,0,14,0.04,0.96,0.05,0.01,,6,1.1280000000000001,-0.49200000000000443,-0.050214233462221806,114.828,109.062,0.2989999999999924,,,5.0,1.384999999999991,11.6,9.8,-1.8,0.4,3.2,5.4258639865002145,27,3,1,1,0,,23.0,0.0
22,LASVGP25,Las Vegas,RACE,ALO,Aston Martin,0,11,0.01,0.99,0.0079,-0.0021,,7,1.5319999999999965,-3.3840000000000003,-0.037568468159558374,113.739,109.466,1.4099999999999966,,,3.0,1.4860000000000042,12.8,11.2,-1.6,0.2,1.4,3.867815921162743,45,2,1,1,0,1.734723475976807e-18,6319.0,12.164583333333333
22,LASVGP25,Las Vegas,RACEPODIUM,ALO,Aston Martin,0,11,0.0525,0.9475,0.0709,0.0184,0.010000000000000002,7,1.5319999999999965,-3.3840000000000003,-0.037568468159558374,113.739,109.466,1.4099999999999966,,,3.0,1.4860000000000042,12.8,11.2,-1.6,0.2,1.4,3.867815921162743,45,2,1,1,0,0.005833333333333343,3446.0,8.493112947658402
22,LASVGP25,Las Vegas,RACE,HAD,Racing Bulls,0,6,0.01,0.99,0.0079,-0.0021,,8,1.6200000000000045,0.49200000000000443,-0.05240760122131592,115.613,109.554,0.2909999999999968,,,4.0,1.1149999999999949,11.6,9.8,-1.8,0.4,1.0,2.727636339397171,21,3,1,1,0,,14434.0,
22,LASVGP25,Las Vegas,RACEPODIUM,HAD,Racing Bulls,0,6,0.0447,0.9553,0.0236,-0.0211,0.01,8,1.6200000000000045,0.49200000000000443,-0.05240760122131592,115.613,109.554,0.2909999999999968,,,4.0,1.1149999999999949,11.6,9.8,-1.8,0.4,1.0,2.727636339397171,21,3,1,1,0,0.009680851063829793,8907.0,31.867158671586715
22,LASVGP25,Las Vegas,FASTESTLAP,HAD,Racing Bulls,0,6,0.04,0.96,0.05,0.01,,8,1.6200000000000045,0.49200000000000443,-0.05240760122131592,115.613,109.554,0.2909999999999968,,,4.0,1.1149999999999949,11.6,9.8,-1.8,0.4,1.0,2.727636339397171,21,3,1,1,0,,100.0,
22,LASVGP25,Las Vegas,RACE,LEC,Ferrari,0,4,0.0159,0.9841,0.0078,-0.0081,,9,1.9380000000000024,-7.242999999999995,-0.04304353127667352,114.814,109.872,0.16100000000000136,1.0149999999999864,1.8082731556807323,7.0,1.8539999999999992,7.8,5.0,-2.8,0.2,8.6,6.11228271597445,45,1,1,1,0,0.0029090909090909063,91867.0,11.805547811541679
22,LASVGP25,Las Vegas,RACEPODIUM,LEC,Ferrari,0,4,0.2038,0.7962,0.0156,-0.1882,0.01590909090909091,9,1.9380000000000024,-7.242999999999995,-0.04304353127667352,114.814,109.872,0.16100000000000136,1.0149999999999864,1.8082731556807323,7.0,1.8539999999999992,7.8,5.0,-2.8,0.2,8.6,6.11228271597445,45,1,1,1,0,0.10156465016531147,37390.0,18.76215644820296
22,LASVGP25,Las Vegas,FASTESTLAP,LEC,Ferrari,0,4,0.0367,0.9633,0.05,0.0133,,9,1.9380000000000024,-7.242999999999995,-0.04304353127667352,114.814,109.872,0.16100000000000136,1.0149999999999864,1.8082731556807323,7.0,1.8539999999999992,7.8,5.0,-2.8,0.2,8.6,6.11228271597445,45,1,1,1,0,,288.0,
22,LASVGP25,Las Vegas,RACE,GAS,Alpine,0,13,0.01,0.99,0.0236,0.0136,,10,3.6060000000000088,-2.1430000000000007,-0.025272651006711375,114.432,111.54,0.7710000000000008,0.332499999999996,1.719447190232954,5.0,1.5079999999999956,16.2,15.6,-0.6,0.8,0.2,3.4292856398964493,45,3,1,1,0,0.0,6668.0,6667.0
22,LASVGP25,Las Vegas,RACEPODIUM,GAS,Alpine,0,13,0.03,0.97,0.0472,0.0172,0.01,10,3.6060000000000088,-2.1430000000000007,-0.025272651006711375,114.432,111.54,0.7710000000000008,0.332499999999996,1.719447190232954,5.0,1.5079999999999956,16.2,15.6,-0.6,0.8,0.2,3.4292856398964493,45,3,1,1,0,0.0,301.0,0.505
22,LASVGP25,Las Vegas,RACE,HUL,Kick Sauber,0,7,0.01,0.99,0.0,-0.01,,11,4.847000000000008,-3.8930000000000007,-0.015486011086377729,114.555,,0.277000000000001,,,4.0,2.5960000000000036,14.4,12.4,-2.0,0.4,1.2,5.0039984012787215,45,3,1,1,0,0.0,3539.0,6.578158458244111
22,LASVGP25,Las Vegas,RACEPODIUM,HUL,Kick Sauber,0,7,0.103,0.897,0.0315,-0.0715,0.01,11,4.847000000000008,-3.8930000000000007,-0.015486011086377729,114.555,,0.277000000000001,,,4.0,2.5960000000000036,14.4,12.4,-2.0,0.4,1.2,5.0039984012787215,45,3,1,1,0,0.07504347826086957,4622.0,16.776923076923076
22,LASVGP25,Las Vegas,RACE,STR,Aston Martin,0,18,0.01,0.99,0.0,-0.01,,12,4.915999999999997,3.3840000000000003,-0.013686896937491283,114.416,,0.5889999999999986,,,5.0,1.4789999999999992,14.4,16.2,1.8,0.4,0.0,1.8547236990991407,44,2,1,1,0,0.0,1801.0,18.365591397849464
22,LASVGP25,Las Vegas,RACEPODIUM,STR,Aston Martin,0,18,0.0333,0.9667,0.0234,-0.0099,0.01,12,4.915999999999997,3.3840000000000003,-0.013686896937491283,114.416,,0.5889999999999986,,,5.0,1.4789999999999992,14.4,16.2,1.8,0.4,0.0,1.8547236990991407,44,2,1,1,0,0.003333333333333334,340.0,9.96774193548387
22,LASVGP25,Las Vegas,RACE,OCO,Haas F1 Team,0,9,0.01,0.99,0.0,-0.01,,13,5.052999999999997,-0.10699999999999932,-0.01437606315697658,114.635,,1.6259999999999906,1.4465000000000003,1.1722394635909494,5.0,1.762999999999991,13.6,17.0,3.4,0.2,0.4,3.006659275674582,44,3,1,1,0,0.0,1561.0,1560.0
22,LASVGP25,Las Vegas,RACEPODIUM,OCO,Haas F1 Team,0,9,0.04,0.96,0.0079,-0.0321,0.01,13,5.052999999999997,-0.10699999999999932,-0.01437606315697658,114.635,,1.6259999999999906,1.4465000000000003,1.1722394635909494,5.0,1.762999999999991,13.6,17.0,3.4,0.2,0.4,3.006659275674582,44,3,1,1,0,0.0,24.0,0.043478260869565216
22,LASVGP25,Las Vegas,RACE,BEA,Haas F1 Team,0,10,0.01,0.99,0.0079,-0.0021,,14,5.159999999999997,0.10699999999999932,-0.025186181216384045,116.016,,1.3840000000000003,,,4.0,1.5319999999999965,8.0,9.8,1.8,0.0,4.8,2.756809750418044,24,3,1,1,1,,1881.0,
22,LASVGP25,Las Vegas,RACEPODIUM,BEA,Haas F1 Team,0,10,0.025,0.975,0.0157,-0.0093,0.009999999999999998,14,5.159999999999997,0.10699999999999932,-0.025186181216384045,116.016,,1.3840000000000003,,,4.0,1.5319999999999965,8.0,9.8,1.8,0.0,4.8,2.756809750418044,24,3,1,1,1,,32.0,
22,LASVGP25,Las Vegas,RACE,COL,Alpine,0,15,0.01,0.99,0.0,-0.01,,15,5.749000000000009,2.1430000000000007,-0.01013522338415446,114.847,,1.2219999999999942,0.707499999999996,1.0380472821601128,5.0,2.2510000000000048,16.6,16.6,0.0,0.8,0.0,1.3564659966250538,24,3,1,1,0,,959.0,
22,LASVGP25,Las Vegas,RACEPODIUM,COL,Alpine,0,15,0.02,0.98,0.0236,0.0036,0.01,15,5.749000000000009,2.1430000000000007,-0.01013522338415446,114.847,,1.2219999999999942,0.707499999999996,1.0380472821601128,5.0,2.2510000000000048,16.6,16.6,0.0,0.8,0.0,1.3564659966250538,24,3,1,1,0,,2.0,
22,LASVGP25,Las Vegas,RACE,ALB,Williams,0,16,0.01,0.99,0.0,-0.01,,16,8.286000000000001,7.923999999999992,,116.22,,0.4649999999999892,,,5.0,0.820999999999998,12.8,17.2,4.4,0.4,0.0,1.16619037896906,45,3,1,1,0,0.0,4794.0,2.4613718411552346
22,LASVGP25,Las Vegas,RACEPODIUM,ALB,Williams,0,16,0.03,0.97,0.0,-0.03,0.01,16,8.286000000000001,7.923999999999992,,116.22,,0.4649999999999892,,,5.0,0.820999999999998,12.8,17.2,4.4,0.4,0.0,1.16619037896906,45,3,1,1,0,-0.04692307692307693,1981.0,0.46632124352331605
22,LASVGP25,Las Vegas,FASTESTLAP,ALB,Williams,0,16,0.04,0.96,0.05,0.01,,16,8.286000000000001,7.923999999999992,,116.22,,0.4649999999999892,,,5.0,0.820999999999998,12.8,17.2,4.4,0.4,0.0,1.16619037896906,45,3,1,1,0,0.0,100.0,3.347826086956522
22,LASVGP25,Las Vegas,RACE,ANT,Mercedes,0,3,0.01,0.99,0.0078,-0.0022,,17,8.379999999999995,7.510999999999996,,116.314,,0.028999999999996362,0.0,2.018559139584468,7.0,1.331000000000003,6.0,4.6,-1.4,0.0,9.6,3.7416573867739413,21,2,1,1,0,-0.00375,13200.0,1.4202420242024203
22,LASVGP25,Las Vegas,RACEPODIUM,ANT,Mercedes,1,3,0.0463,0.9537,0.0078,-0.0385,0.010000000000000002,17,8.379999999999995,7.510999999999996,,116.314,,0.028999999999996362,0.0,2.018559139584468,7.0,1.331000000000003,6.0,4.6,-1.4,0.0,9.6,3.7416573867739413,21,2,1,1,0,-0.012938634399308556,10349.0,20.925847457627118
22,LASVGP25,Las Vegas,FASTESTLAP,ANT,Mercedes,0,3,0.1167,0.8833,0.05,-0.0667,,17,8.379999999999995,7.510999999999996,,116.314,,0.028999999999996362,0.0,2.018559139584468,7.0,1.331000000000003,6.0,4.6,-1.4,0.0,9.6,3.7416573867739413,21,2,1,1,0,0.0566666666666667,711.0,46.4
22,LASVGP25,Las Vegas,RACE,BOR,Kick Sauber,0,17,0.01,0.99,0.0,-0.01,,18,8.740000000000009,3.8930000000000007,,116.674,,1.8969999999999914,,,3.0,1.6839999999999975,15.2,15.4,0.2,0.6,0.2,3.9698866482558417,21,3,1,1,0,,1056.0,
22,LASVGP25,Las Vegas,RACEPODIUM,BOR,Kick Sauber,0,17,0.03,0.97,0.0,-0.03,0.01,18,8.740000000000009,3.8930000000000007,,116.674,,1.8969999999999914,,,3.0,1.6839999999999975,15.2,15.4,0.2,0.6,0.2,3.9698866482558417,21,3,1,1,0,,1.0,
22,LASVGP25,Las Vegas,RACE,TSU,Red Bull Racing,0,12,0.01,0.99,0.0,-0.01,,19,8.864000000000004,8.540999999999997,,116.798,,1.0899999999999892,,,4.0,2.6129999999999995,10.6,11.8,1.2,0.2,2.8,3.9293765408777004,45,1,1,1,0,0.0,720.0,2.870967741935484
22,LASVGP25,Las Vegas,RACEPODIUM,TSU,Red Bull Racing,0,12,0.019,0.981,0.0159,-0.0031,0.01,19,8.864000000000004,8.540999999999997,,116.798,,1.0899999999999892,,,4.0,2.6129999999999995,10.6,11.8,1.2,0.2,2.8,3.9293765408777004,45,1,1,1,0,0.009,753.0,0.428842504743833
22,LASVGP25,Las Vegas,RACE,HAM,Ferrari,0,8,0.01,0.99,0.0,-0.01,,20,9.180999999999997,7.242999999999995,,117.115,,0.5249999999999915,,,4.0,1.2150000000000034,9.2,7.8,-1.4,0.2,4.8,4.66476151587624,45,1,1,1,0,-1.734723475976807e-18,55877.0,37.803472222222226
22,LASVGP25,Las Vegas,RACEPODIUM,HAM,Ferrari,0,8,0.0672,0.9328,0.0312,-0.036,0.009999999999999998,20,9.180999999999997,7.242999999999995,,117.115,,0.5249999999999915,,,4.0,1.2150000000000034,9.2,7.8,-1.4,0.2,4.8,4.66476151587624,45,1,1,1,0,0.008796542553191483,23723.0,6.169235418555455
