round,event_code,race_name,market_type,driver,grid_pos,finish_pos,outcome,yes_vwap,no_vwap,volume,n_trades,qual_end_utc,race_start_utc,fp1_pos,fp2_pos,fp3_pos,qual_pos,avg_race_pos,avg_qual_pos,win_rate,podium_rate,pole_rate,consistency,recent_form,n_races,track_type_street,track_type_permanent,track_speed_high,track_speed_low,track_overtaking_high,track_overtaking_low,track_length_km,track_corners,base_rate,edge_base,qual_gap_to_p1,is_front_row,is_midfield,is_backmarker,fp1_to_qual_gain,fp2_to_qual_gain,fp3_to_qual_gain,is_street,is_winner_market,is_podium_market,kalshi_implied,kalshi_overconfidence,log_volume,log_n_trades,ml_LogReg_winner,ml_GBM_winner,ml_RF_winner,ml_LogReg_podium,ml_GBM_podium,ml_RF_podium
15,DUTGP25,Netherlands,RACEPODIUM,NOR,2,18,0,0.8903,0.1097,150791.0,140,2025-08-30T15:20:00+00:00,2025-08-31T13:00:00+00:00,1.0,1.0,1.0,2.0,2.3,2.7,0.0793650793650793,0.2142857142857142,0.0634920634920634,1.2688577540449522,2.8,126,0,1,0,0,0,0,5.0,16,0.5455,-0.3448,1,1,0,0,-1.0,-1.0,-1.0,0,0,1,0.8903,0.3448,11.923656682750892,4.948759890378168,,,,0.6626320259628594,0.4685469772889816,0.5319660390731202
15,DUTGP25,Netherlands,RACEPODIUM,HAM,7,20,0,0.0597,0.9403,42664.0,29,2025-08-30T15:20:00+00:00,2025-08-31T13:00:00+00:00,15.0,6.0,14.0,6.0,6.2,8.5,0.208,0.504,0.192,2.5219040425836985,6.4,125,0,1,0,0,0,0,5.0,16,0.125,0.0653,6,0,1,0,8.0,-1.0,7.0,0,0,1,0.0597,-0.0653,10.661134190970683,3.4011973816621555,,,,0.13018716662975863,0.10234922328486865,0.20537713216880046
16,ITAGP25,Italy,RACE,LEC,4,4,0,0.0561,0.9439,84335.0,158,2025-09-06T15:20:00+00:00,2025-09-07T13:00:00+00:00,2.0,2.0,2.0,4.0,7.4,6.0,0.0708661417322834,0.2125984251968504,0.1732283464566929,3.852272056851645,9.8,127,0,1,0,0,0,0,5.0,16,0.1111,0.055,3,0,1,0,-2.0,-2.0,-2.0,0,1,0,0.0561,-0.055,11.342564099094988,5.068904202220232,0.09157573871945464,0.40944825966707127,0.11022726509586764,,,
16,ITAGP25,Italy,RACE,VER,1,1,1,0.3003,0.6997,183871.0,686,2025-09-06T15:20:00+00:00,2025-09-07T13:00:00+00:00,,6.0,4.0,1.0,4.4,3.6,0.2362204724409448,0.5590551181102362,0.3385826771653543,1.9595917942265424,4.6,127,0,1,0,0,0,0,5.0,16,0.25,-0.0503,0,1,0,0,,5.0,3.0,0,1,0,0.3003,0.0503,12.121995142338962,6.532334292222349,,,,,,
16,ITAGP25,Italy,RACE,NOR,2,2,0,0.3898,0.6102,90734.0,397,2025-09-06T15:20:00+00:00,2025-09-07T13:00:00+00:00,6.0,1.0,1.0,2.0,2.4,2.5,0.0787401574803149,0.2204724409448819,0.0629921259842519,1.2000000000000002,2.8,127,0,1,0,0,0,0,5.0,16,0.2364,-0.1533999999999999,1,1,0,0,4.0,-1.0,-1.0,0,1,0,0.3898,0.1533999999999999,11.415698449209124,5.986452005284438,0.24620642014697705,0.5342171904412111,0.22142432016540334,,,
16,ITAGP25,Italy,RACE,PIA,3,3,0,0.2699,0.7301,78143.0,404,2025-09-06T15:20:00+00:00,2025-09-07T13:00:00+00:00,,4.0,3.0,3.0,2.4,2.0,0.1777777777777777,0.3111111111111111,0.1111111111111111,1.42828568570857,1.8,45,0,1,0,0,0,0,5.0,16,0.1132,-0.1566999999999999,2,1,0,0,,1.0,0.0,0,1,0,0.2699,0.1566999999999999,11.266308557470376,6.003887067106539,,,,,,
16,ITAGP25,Italy,RACE,HAM,5,6,0,0.01,0.99,5603.0,28,2025-09-06T15:20:00+00:00,2025-09-07T13:00:00+00:00,1.0,5.0,7.0,5.0,7.5,8.1,0.2063492063492063,0.5,0.1904761904761904,4.863126566315131,8.6,126,0,1,0,0,0,0,5.0,16,0.0833,0.0733,4,0,1,0,-4.0,0.0,2.0,0,1,0,0.01,-0.0733,8.631235907456897,3.367295829986474,0.06776180514554717,0.4189546091927655,0.09674202196368255,,,
16,ITAGP25,Italy,RACE,SAI,13,11,0,0.01,0.99,250.0,3,2025-09-06T15:20:00+00:00,2025-09-07T13:00:00+00:00,3.0,3.0,13.0,13.0,7.9,12.3,0.0236220472440944,0.1417322834645669,0.0393700787401574,3.562302626111375,6.6,127,0,1,0,0,0,0,5.0,16,0.0093,-0.0007,12,0,0,1,-10.0,-10.0,0.0,0,1,0,0.01,0.0007,5.525452939131784,1.3862943611198906,0.05198934112657603,0.017815588904915206,0.041335883305806585,,,
16,ITAGP25,Italy,RACE,RUS,6,5,0,0.0109,0.9891,32429.0,35,2025-09-06T15:20:00+00:00,2025-09-07T13:00:00+00:00,8.0,10.0,5.0,6.0,5.8,5.0,0.0708661417322834,0.1496062992125984,0.0157480314960629,3.841874542459709,7.8,127,0,1,0,0,0,0,5.0,16,0.0849,0.074,5,0,1,0,2.0,4.0,-1.0,0,1,0,0.0109,-0.074,10.386839199301363,3.58351893845611,0.03876598902663308,0.025678995514380836,0.04154390247762175,,,
16,ITAGP25,Italy,RACE,ALO,9,19,0,0.01,0.99,656.0,4,2025-09-06T15:20:00+00:00,2025-09-07T13:00:00+00:00,9.0,15.0,12.0,9.0,10.6,10.0,0.0224719101123595,0.146067415730337,0.0,3.8,7.8,89,0,1,0,0,0,0,5.0,16,0.0,-0.01,8,0,1,0,0.0,6.0,3.0,0,1,0,0.01,0.01,6.487684018484611,1.6094379124341005,0.017004601370739846,0.006230873576301329,0.010763509236809143,,,
16,ITAGP25,Italy,RACE,OCO,15,15,0,0.01,0.99,196.0,3,2025-09-06T15:20:00+00:00,2025-09-07T13:00:00+00:00,,16.0,20.0,15.0,13.5,14.8,0.0,0.0,0.0,3.827531841800928,13.0,106,0,1,0,0,0,0,5.0,16,0.0189,0.0089,14,0,0,1,,1.0,5.0,0,1,0,0.01,-0.0089,5.2832037287379885,1.3862943611198906,,,,,,
16,ITAGP25,Italy,RACEPODIUM,HAM,5,6,0,0.0656,0.9344,42554.0,108,2025-09-06T15:20:00+00:00,2025-09-07T13:00:00+00:00,1.0,5.0,7.0,5.0,7.5,8.1,0.2063492063492063,0.5,0.1904761904761904,4.863126566315131,8.6,126,0,1,0,0,0,0,5.0,16,0.2037,0.1381,4,0,1,0,-4.0,0.0,2.0,0,0,1,0.0656,-0.1381,10.65855263591106,4.691347882229144,,,,0.30828146059725586,0.1945286029969309,0.22012031300495477
16,ITAGP25,Italy,RACEPODIUM,HAD,16,10,0,0.0195,0.9805,10498.0,12,2025-09-06T15:20:00+00:00,2025-09-07T13:00:00+00:00,10.0,11.0,8.0,16.0,13.7,8.9,0.0,0.0,0.0,5.23545604508337,14.6,17,0,1,0,0,0,0,5.0,16,0.0283,0.0087999999999999,15,0,0,1,-6.0,-5.0,-8.0,0,0,1,0.0195,-0.0087999999999999,9.25903529351494,2.5649493574615367,,,,0.026542177415708898,0.021391102363776206,0.023245585780740638
16,ITAGP25,Italy,RACEPODIUM,RUS,6,5,0,0.1379,0.8621,27854.0,99,2025-09-06T15:20:00+00:00,2025-09-07T13:00:00+00:00,8.0,10.0,5.0,6.0,5.8,5.0,0.0708661417322834,0.1496062992125984,0.0157480314960629,3.841874542459709,7.8,127,0,1,0,0,0,0,5.0,16,0.2358,0.0979,5,0,1,0,2.0,4.0,-1.0,0,0,1,0.1379,-0.0979,10.234767762454917,4.605170185988092,,,,0.20424086654753545,0.08394888020378426,0.1771278831569474
16,ITAGP25,Italy,RACEPODIUM,NOR,2,2,1,0.8263,0.1737,53888.0,145,2025-09-06T15:20:00+00:00,2025-09-07T13:00:00+00:00,6.0,1.0,1.0,2.0,2.4,2.5,0.0787401574803149,0.2204724409448819,0.0629921259842519,1.2000000000000002,2.8,127,0,1,0,0,0,0,5.0,16,0.5455,-0.2808,1,1,0,0,4.0,-1.0,-1.0,0,0,1,0.8263,0.2808,10.894681654436946,4.983606621708336,,,,0.5786799631025712,0.35063340516879016,0.4721380868893239
16,ITAGP25,Italy,RACEPODIUM,SAI,13,11,0,0.0448,0.9552,1076.0,7,2025-09-06T15:20:00+00:00,2025-09-07T13:00:00+00:00,3.0,3.0,13.0,13.0,7.9,12.3,0.0236220472440944,0.1417322834645669,0.0393700787401574,3.562302626111375,6.6,127,0,1,0,0,0,0,5.0,16,0.0463,0.0015,12,0,0,1,-10.0,-10.0,0.0,0,0,1,0.0448,-0.0015,6.981934677156389,2.079441541679836,,,,0.1598666402793238,0.11441650538421734,0.163393891880315
16,ITAGP25,Italy,RACEPODIUM,ALO,9,19,0,0.0186,0.9814,3375.0,8,2025-09-06T15:20:00+00:00,2025-09-07T13:00:00+00:00,9.0,15.0,12.0,9.0,10.6,10.0,0.0224719101123595,0.146067415730337,0.0,3.8,7.8,89,0,1,0,0,0,0,5.0,16,0.0636,0.045,8,0,1,0,0.0,6.0,3.0,0,0,1,0.0186,-0.045,8.124446855715847,2.19722457733622,,,,0.0648565288737,0.020120084926671836,0.040610906070334005
16,ITAGP25,Italy,RACEPODIUM,ANT,7,9,0,0.039,0.961,18077.0,28,2025-09-06T15:20:00+00:00,2025-09-07T13:00:00+00:00,5.0,19.0,9.0,7.0,9.0,10.0,0.1333333333333333,0.2,0.0,5.329165037789691,8.6,15,0,1,0,0,0,0,5.0,16,0.125,0.086,6,0,1,0,-2.0,12.0,2.0,0,0,1,0.039,-0.086,9.802451008358355,3.367295829986474,,,,0.08163710113778841,0.036222717327269144,0.07313890685262493
16,ITAGP25,Italy,RACEPODIUM,TSU,10,13,0,0.0192,0.9808,5977.0,4,2025-09-06T15:20:00+00:00,2025-09-07T13:00:00+00:00,14.0,9.0,15.0,10.0,13.3,12.4,0.0112359550561797,0.0337078651685393,0.0,2.9,15.0,89,0,1,0,0,0,0,5.0,16,0.0278,0.0086,9,0,1,0,4.0,-1.0,5.0,0,0,1,0.0192,-0.0086,8.695841342843883,1.6094379124341005,,,,0.019965105186990358,0.015024322007115861,0.012541947539481027
16,ITAGP25,Italy,RACEPODIUM,VER,1,1,1,0.7746,0.2254,40978.0,215,2025-09-06T15:20:00+00:00,2025-09-07T13:00:00+00:00,,6.0,4.0,1.0,4.4,3.6,0.2362204724409448,0.5590551181102362,0.3385826771653543,1.9595917942265424,4.6,127,0,1,0,0,0,0,5.0,16,0.6481,-0.1264999999999999,0,1,0,0,,5.0,3.0,0,0,1,0.7746,0.1264999999999999,10.620815019347765,5.375278407684165,,,,,,
16,ITAGP25,Italy,RACEPODIUM,BOR,8,8,0,0.03,0.97,8530.0,10,2025-09-06T15:20:00+00:00,2025-09-07T13:00:00+00:00,,12.0,6.0,8.0,14.4,12.9,0.0,0.0,0.0,3.7735924528226414,13.2,15,0,1,0,0,0,0,5.0,16,0.0721,0.0421,7,0,1,0,,4.0,-2.0,0,0,1,0.03,-0.0421,9.051461866908694,2.3978952727983707,,,,,,
16,ITAGP25,Italy,RACEPODIUM,HUL,12,20,0,0.0147,0.9853,2150.0,5,2025-09-06T15:20:00+00:00,2025-09-07T13:00:00+00:00,,8.0,11.0,12.0,11.0,16.8,0.0,0.0140845070422535,0.0,4.898979485566356,9.6,71,0,1,0,0,0,0,5.0,16,0.0455,0.0308,11,0,0,1,,-4.0,-1.0,0,0,1,0.0147,-0.0308,7.67368812926773,1.791759469228055,,,,,,
16,ITAGP25,Italy,RACEPODIUM,ALB,14,7,0,0.0101,0.9899,5174.0,3,2025-09-06T15:20:00+00:00,2025-09-07T13:00:00+00:00,,7.0,10.0,14.0,11.2,10.8,0.0,0.1047619047619047,0.0095238095238095,5.758472019555188,11.4,105,0,1,0,0,0,0,5.0,16,0.028,0.0179,13,0,0,1,,-7.0,-4.0,0,0,1,0.0101,-0.0179,8.55159461813357,1.3862943611198906,,,,,,
16,ITAGP25,Italy,RACEPODIUM,PIA,3,3,1,0.7756,0.2244,43978.0,185,2025-09-06T15:20:00+00:00,2025-09-07T13:00:00+00:00,,4.0,3.0,3.0,2.4,2.0,0.1777777777777777,0.3111111111111111,0.1111111111111111,1.42828568570857,1.8,45,0,1,0,0,0,0,5.0,16,0.4057,-0.3698999999999999,2,1,0,0,,1.0,0.0,0,0,1,0.7756,0.3698999999999999,10.691467526242246,5.225746673713202,,,,,,
16,ITAGP25,Italy,RACEPODIUM,LEC,4,4,0,0.443,0.557,11116.0,161,2025-09-06T15:20:00+00:00,2025-09-07T13:00:00+00:00,2.0,2.0,2.0,4.0,7.4,6.0,0.0708661417322834,0.2125984251968504,0.1732283464566929,3.852272056851645,9.8,127,0,1,0,0,0,0,5.0,16,0.3704,-0.0726,3,0,1,0,-2.0,-2.0,-2.0,0,0,1,0.443,0.0726,9.316230747233616,5.087596335232384,,,,0.37396723328433257,0.24272402388387307,0.3083252707182549
17,AZEGP25,Azerbaijan,RACE,VER,1,1,1,0.6586,0.3414,162449.0,938,2025-09-20T13:20:00+00:00,2025-09-21T11:00:00+00:00,7.0,6.0,2.0,1.0,4.2,3.6,0.234375,0.5625,0.34375,2.08806130178211,4.0,128,1,0,0,0,1,0,6.003,20,0.25,-0.4085999999999999,0,1,0,0,6.0,5.0,1.0,1,1,0,0.6586,0.4085999999999999,11.998125541097249,6.844815479208263,0.2063933496714861,0.5157747612810458,0.23690581175940692,,,
17,AZEGP25,Azerbaijan,RACE,HAM,12,8,0,0.0168,0.9832,6664.0,24,2025-09-20T13:20:00+00:00,2025-09-21T11:00:00+00:00,14.0,1.0,4.0,11.0,7.4,7.4,0.2047244094488189,0.4960629921259842,0.1889763779527559,4.882622246293481,9.2,127,1,0,0,0,1,0,6.003,20,0.0091,-0.0076999999999999,11,0,0,1,2.0,-11.0,-8.0,1,1,0,0.0168,0.0076999999999999,8.804625232612809,3.218875824868201,0.028984570348954145,0.04701161073101255,0.07568979710961891,,,
17,AZEGP25,Azerbaijan,RACE,RUS,5,2,0,0.0224,0.9776,20841.0,68,2025-09-20T13:20:00+00:00,2025-09-21T11:00:00+00:00,4.0,3.0,6.0,4.0,6.3,5.1,0.0703125,0.1484375,0.015625,3.769615364994153,8.0,128,1,0,0,0,1,0,6.003,20,0.0833,0.0608999999999999,4,0,1,0,-1.0,-2.0,1.0,1,1,0,0.0224,-0.0608999999999999,9.944725460552371,4.23410650459726,0.10071392449531166,0.0433952325387856,0.06886611445621744,,,
17,AZEGP25,Azerbaijan,RACE,NOR,7,7,0,0.1602,0.8398,66956.0,468,2025-09-20T13:20:00+00:00,2025-09-21T11:00:00+00:00,1.0,10.0,1.0,2.0,2.4,2.4,0.0859375,0.2265625,0.0625,1.2,2.6,128,1,0,0,0,1,0,6.003,20,0.0288,-0.1314,6,0,1,0,-6.0,3.0,-6.0,1,1,0,0.1602,0.1314,11.111805901292296,6.150602768446279,0.27125694265775385,0.39697252941372774,0.2705215745533872,,,
17,AZEGP25,Azerbaijan,RACE,HAD,8,10,0,0.01,0.99,887.0,5,2025-09-20T13:20:00+00:00,2025-09-21T11:00:00+00:00,10.0,13.0,11.0,9.0,13.7,9.4,0.0,0.0,0.0,5.23545604508337,13.6,18,1,0,0,0,1,0,6.003,20,0.018,0.0079999999999999,7,0,1,0,2.0,5.0,3.0,1,1,0,0.01,-0.0079999999999999,6.78897174299217,1.791759469228055,0.009152300493083876,0.003465660530165156,0.007918479120027274,,,
17,AZEGP25,Azerbaijan,RACE,TSU,6,6,0,0.01,0.99,772.0,3,2025-09-20T13:20:00+00:00,2025-09-21T11:00:00+00:00,6.0,14.0,16.0,10.0,13.9,12.7,0.0111111111111111,0.0333333333333333,0.0,2.7730849247724096,16.0,90,1,0,0,0,1,0,6.003,20,0.0849,0.0749,5,0,1,0,0.0,8.0,10.0,1,1,0,0.01,-0.0749,6.650279048587422,1.3862943611198906,0.012770655654002,0.003442293211155337,0.003600369737339923,,,
17,AZEGP25,Azerbaijan,RACE,LEC,10,9,0,0.0333,0.9667,13789.0,79,2025-09-20T13:20:00+00:00,2025-09-21T11:00:00+00:00,3.0,2.0,10.0,5.0,7.4,5.6,0.0703125,0.2109375,0.171875,3.852272056851645,9.8,128,1,0,0,0,1,0,6.003,20,0.0,-0.0333,9,0,1,0,-7.0,-8.0,0.0,1,1,0,0.0333,0.0333,9.531698970787348,4.382026634673881,0.09734768869418803,0.04125156979033552,0.07679293617975669,,,
17,AZEGP25,Azerbaijan,RACE,LAW,3,5,0,0.01,0.99,9532.0,39,2025-09-20T13:20:00+00:00,2025-09-21T11:00:00+00:00,9.0,7.0,9.0,7.0,15.3,13.2,0.0,0.0416666666666666,0.0,3.0016662039607267,13.0,24,1,0,0,0,1,0,6.003,20,0.1132,0.1032,2,1,0,0,6.0,4.0,6.0,1,1,0,0.01,-0.1032,9.162514742493578,3.688879454113936,0.021710072587699976,0.0044283081996140325,0.004243531688316376,,,
17,AZEGP25,Azerbaijan,RACE,ALO,11,15,0,0.01,0.99,693.0,3,2025-09-20T13:20:00+00:00,2025-09-21T11:00:00+00:00,15.0,19.0,14.0,12.0,11.0,9.2,0.0222222222222222,0.1444444444444444,0.0,4.404543109109048,9.2,90,1,0,0,0,1,0,6.003,20,0.0377,0.0276999999999999,10,0,0,1,4.0,8.0,3.0,1,1,0,0.01,-0.0276999999999999,6.542471960506805,1.3862943611198906,0.007191910453371423,0.007648829482970303,0.010581954048799247,,,
17,AZEGP25,Azerbaijan,RACE,PIA,9,20,0,0.1078,0.8922,102331.0,469,2025-09-20T13:20:00+00:00,2025-09-21T11:00:00+00:00,2.0,12.0,3.0,3.0,2.5,2.1,0.1739130434782608,0.3260869565217391,0.108695652173913,1.4317821063276353,2.2,46,1,0,0,0,1,0,6.003,20,0.0,-0.1078,8,0,1,0,-7.0,3.0,-6.0,1,1,0,0.1078,0.1078,11.53597770850038,6.152732694704104,0.22624508429922338,0.09546808149636166,0.2693337777846534,,,
17,AZEGP25,Azerbaijan,RACE,SAI,2,3,0,0.0298,0.9702,44447.0,165,2025-09-20T13:20:00+00:00,2025-09-21T11:00:00+00:00,8.0,11.0,13.0,8.0,8.0,13.0,0.0234375,0.140625,0.0390625,3.521363372331802,6.8,128,1,0,0,0,1,0,6.003,20,0.2364,0.2066,1,1,0,0,6.0,9.0,11.0,1,1,0,0.0298,-0.2066,10.70207524555407,5.111987788356544,0.03644177475703276,0.009934676450863985,0.020850257339171212,,,
17,AZEGP25,Azerbaijan,RACE,ANT,4,4,0,0.013,0.987,11888.0,32,2025-09-20T13:20:00+00:00,2025-09-21T11:00:00+00:00,11.0,4.0,5.0,6.0,9.5,10.3,0.125,0.1875,0.0,5.162363799656123,9.2,16,1,0,0,0,1,0,6.003,20,0.1111,0.0981,3,0,1,0,7.0,0.0,1.0,1,1,0,0.013,-0.0981,9.383368881858544,3.49650756146648,0.02820133426476211,0.010435802133804887,0.024128329294893017,,,
17,AZEGP25,Azerbaijan,RACEPODIUM,LEC,10,9,0,0.1102,0.8898,10168.0,75,2025-09-20T13:20:00+00:00,2025-09-21T11:00:00+00:00,3.0,2.0,10.0,5.0,7.4,5.6,0.0703125,0.2109375,0.171875,3.852272056851645,9.8,128,1,0,0,0,1,0,6.003,20,0.0278,-0.0824,9,0,1,0,-7.0,-8.0,0.0,1,0,1,0.1102,0.0824,9.227099155791135,4.330733340286331,,,,0.3189145734076393,0.11497962463052293,0.24171511849576166
17,AZEGP25,Azerbaijan,RACEPODIUM,ALB,19,13,0,0.0374,0.9626,591.0,4,2025-09-20T13:20:00+00:00,2025-09-21T11:00:00+00:00,5.0,9.0,7.0,20.0,11.1,11.5,0.0,0.1037735849056603,0.0094339622641509,5.85576638878294,9.0,106,1,0,0,0,1,0,6.003,20,0.0093,-0.0281,18,0,0,1,-14.0,-10.0,-12.0,1,0,1,0.0374,0.0281,6.3835066348840055,1.6094379124341005,,,,0.07133100052116839,0.08521251342008718,0.053509193803216275
17,AZEGP25,Azerbaijan,RACEPODIUM,VER,1,1,1,0.8826,0.1174,39434.0,214,2025-09-20T13:20:00+00:00,2025-09-21T11:00:00+00:00,7.0,6.0,2.0,1.0,4.2,3.6,0.234375,0.5625,0.34375,2.08806130178211,4.0,128,1,0,0,0,1,0,6.003,20,0.6481,-0.2345,0,1,0,0,6.0,5.0,1.0,1,0,1,0.8826,0.2345,10.58240902583209,5.3706380281276624,,,,0.5429530583702094,0.6224666850545374,0.5877551020296216
17,AZEGP25,Azerbaijan,RACEPODIUM,SAI,2,3,1,0.1411,0.8589,40984.0,255,2025-09-20T13:20:00+00:00,2025-09-21T11:00:00+00:00,8.0,11.0,13.0,8.0,8.0,13.0,0.0234375,0.140625,0.0390625,3.521363372331802,6.8,128,1,0,0,0,1,0,6.003,20,0.5455,0.4044,1,1,0,0,6.0,9.0,11.0,1,0,1,0.1411,-0.4044,10.620961425087131,5.545177444479562,,,,0.10852698793926248,0.029543266817007773,0.07051312314200295
17,AZEGP25,Azerbaijan,RACEPODIUM,HAM,12,8,0,0.0958,0.9042,7897.0,34,2025-09-20T13:20:00+00:00,2025-09-21T11:00:00+00:00,14.0,1.0,4.0,11.0,7.4,7.4,0.2047244094488189,0.4960629921259842,0.1889763779527559,4.882622246293481,9.2,127,1,0,0,0,1,0,6.003,20,0.0455,-0.0503,11,0,0,1,2.0,-11.0,-8.0,1,0,1,0.0958,0.0503,8.974364841846596,3.555348061489413,,,,0.15316969597485694,0.09889908720258839,0.19136986065608327
17,AZEGP25,Azerbaijan,RACEPODIUM,NOR,7,7,0,0.6963,0.3037,28910.0,242,2025-09-20T13:20:00+00:00,2025-09-21T11:00:00+00:00,1.0,10.0,1.0,2.0,2.4,2.4,0.0859375,0.2265625,0.0625,1.2,2.6,128,1,0,0,0,1,0,6.003,20,0.125,-0.5713,6,0,1,0,-6.0,3.0,-6.0,1,0,1,0.6963,0.5713,10.271977424519395,5.493061443340548,,,,0.5938208173002646,0.588515250554965,0.5033460314143896
17,AZEGP25,Azerbaijan,RACEPODIUM,HAD,8,10,0,0.0623,0.9377,1750.0,13,2025-09-20T13:20:00+00:00,2025-09-21T11:00:00+00:00,10.0,13.0,11.0,9.0,13.7,9.4,0.0,0.0,0.0,5.23545604508337,13.6,18,1,0,0,0,1,0,6.003,20,0.0721,0.0097999999999999,7,0,1,0,2.0,5.0,3.0,1,0,1,0.0623,-0.0097999999999999,7.467942332285852,2.639057329615259,,,,0.03624319728230286,0.01736370854721719,0.021029458854901328
17,AZEGP25,Azerbaijan,RACEPODIUM,PIA,9,20,0,0.4804,0.5196,54079.0,336,2025-09-20T13:20:00+00:00,2025-09-21T11:00:00+00:00,2.0,12.0,3.0,3.0,2.5,2.1,0.1739130434782608,0.3260869565217391,0.108695652173913,1.4317821063276353,2.2,46,1,0,0,0,1,0,6.003,20,0.0636,-0.4168,8,0,1,0,-7.0,3.0,-6.0,1,0,1,0.4804,0.4168,10.898219710716846,5.820082930352362,,,,0.5240995050956435,0.680769832954702,0.5097823219864254
17,AZEGP25,Azerbaijan,RACEPODIUM,TSU,6,6,0,0.0356,0.9644,1585.0,10,2025-09-20T13:20:00+00:00,2025-09-21T11:00:00+00:00,6.0,14.0,16.0,10.0,13.9,12.7,0.0111111111111111,0.0333333333333333,0.0,2.7730849247724096,16.0,90,1,0,0,0,1,0,6.003,20,0.2358,0.2002,5,0,1,0,0.0,8.0,10.0,1,0,1,0.0356,-0.2002,7.368970402194793,2.3978952727983707,,,,0.02556472797222988,0.014279876498373062,0.018106816697428994
17,AZEGP25,Azerbaijan,RACEPODIUM,LAW,3,5,0,0.0588,0.9412,10082.0,70,2025-09-20T13:20:00+00:00,2025-09-21T11:00:00+00:00,9.0,7.0,9.0,7.0,15.3,13.2,0.0,0.0416666666666666,0.0,3.0016662039607267,13.0,24,1,0,0,0,1,0,6.003,20,0.4057,0.3469,2,1,0,0,6.0,4.0,6.0,1,0,1,0.0588,-0.3469,9.218606116393214,4.262679877041316,,,,0.04217994425687909,0.021053032180542046,0.023258834394656692
17,AZEGP25,Azerbaijan,RACEPODIUM,RUS,5,2,1,0.3253,0.6747,25610.0,128,2025-09-20T13:20:00+00:00,2025-09-21T11:00:00+00:00,4.0,3.0,6.0,4.0,6.3,5.1,0.0703125,0.1484375,0.015625,3.769615364994153,8.0,128,1,0,0,0,1,0,6.003,20,0.2037,-0.1215999999999999,4,0,1,0,-1.0,-2.0,1.0,1,0,1,0.3253,0.1215999999999999,10.150777225678416,4.859812404361672,,,,0.3377290389562042,0.17538304118506345,0.27460688500832936
17,AZEGP25,Azerbaijan,RACEPODIUM,ANT,4,4,0,0.1609,0.8391,22078.0,69,2025-09-20T13:20:00+00:00,2025-09-21T11:00:00+00:00,11.0,4.0,5.0,6.0,9.5,10.3,0.125,0.1875,0.0,5.162363799656123,9.2,16,1,0,0,0,1,0,6.003,20,0.3704,0.2095,3,0,1,0,7.0,0.0,1.0,1,0,1,0.1609,-0.2095,10.002382209510342,4.248495242049359,,,,0.11352205825614979,0.0444731089171568,0.10208809207411992
18,SINGP25,Singapore,RACE,OCO,17,18,0,0.01,0.99,373.0,3,2025-10-04T14:20:00+00:00,2025-10-05T12:00:00+00:00,10.0,7.0,13.0,19.0,13.7,15.3,0.0,0.0,0.0,3.689173349139344,16.4,108,1,0,0,1,0,1,4.94,19,0.0,-0.01,16,0,0,1,-7.0,-10.0,-4.0,1,1,0,0.01,0.01,5.924255797414532,1.3862943611198906,0.005679621904609821,0.004265339897344075,0.01078616015616521,,,
18,SINGP25,Singapore,RACE,PIA,3,4,0,0.1559,0.8441,61226.0,554,2025-10-04T14:20:00+00:00,2025-10-05T12:00:00+00:00,5.0,1.0,2.0,3.0,2.5,2.3,0.1702127659574468,0.3191489361702128,0.1063829787234042,1.4317821063276353,2.2,47,1,0,0,1,0,1,4.94,19,0.1132,-0.0427,2,1,0,0,2.0,-2.0,-1.0,1,1,0,0.1559,0.0427,11.02234354768128,6.318968113746434,0.2671054340892922,0.14697440763759584,0.21945675425756203,,,
18,SINGP25,Singapore,RACE,NOR,5,3,0,0.0499,0.9501,65306.0,358,2025-10-04T14:20:00+00:00,2025-10-05T12:00:00+00:00,6.0,5.0,4.0,5.0,2.8,2.2,0.0852713178294573,0.2248062015503876,0.0620155038759689,2.039607805437114,3.8,129,1,0,0,1,0,1,4.94,19,0.0833,0.0334,4,0,1,0,1.0,0.0,-1.0,1,1,0,0.0499,-0.0334,11.086854507069043,5.883322388488279,0.1513460476757599,0.06803402938042272,0.1566291305430355,,,
18,SINGP25,Singapore,RACE,ANT,4,5,0,0.0158,0.9842,21487.0,66,2025-10-04T14:20:00+00:00,2025-10-05T12:00:00+00:00,14.0,18.0,5.0,4.0,9.2,9.6,0.1176470588235294,0.1764705882352941,0.0,5.2687759489277965,7.2,17,1,0,0,1,0,1,4.94,19,0.1111,0.0953,3,0,1,0,10.0,14.0,1.0,1,1,0,0.0158,-0.0953,9.97524991876302,4.204692619390966,0.011699425571524468,0.010780653761095856,0.03431812156856514,,,
18,SINGP25,Singapore,RACE,HUL,11,20,0,0.01,0.99,382.0,4,2025-10-04T14:20:00+00:00,2025-10-05T12:00:00+00:00,12.0,14.0,9.0,11.0,10.9,16.3,0.0,0.0136986301369863,0.0,4.887739763939975,10.2,73,1,0,0,1,0,1,4.94,19,0.0377,0.0276999999999999,10,0,0,1,1.0,3.0,-2.0,1,1,0,0.01,-0.0276999999999999,5.948034989180646,1.6094379124341005,0.00771709102581479,0.006251326409070551,0.0067973872427053925,,,
